"","lambda","mu","prob","meanN","meanNb"
"796",0.01501,0.61,-49.9935621821527,1.67516966969143,1.58444554179746
"797",0.01601,0.61,-50.1342049740796,1.7118811053304,1.61689099843427
"798",0.01701,0.61,-50.2685964600985,1.74761009638541,1.6485014201391
"799",0.01801,0.61,-50.3971464121296,1.78236306756269,1.67927743395609
"800",0.01901,0.61,-50.5202262591078,1.81614969861225,1.70922324421267
"801",0.02001,0.61,-50.6381742161074,1.84898267147539,1.73834630975781
"802",0.02101,0.61,-50.7512994984048,1.88087733246904,1.76665696098623
"803",0.02201,0.61,-50.8598858140258,1.91185131564383,1.79416799494916
"804",0.02301,0.61,-50.9641942841272,1.94192415878709,1.82089427439122
"805",0.02401,0.61,-51.064465906646,1.97111693254343,1.84685234720095
"806",0.02501,0.61,-51.1609236526799,1.99945189511566,1.87206009596219
"807",1e-05,0.63,-46.2924988988373,1.00055038517372,1.0004594355481
"808",0.00101,0.63,-46.6458465678821,1.05453451468124,1.04573678076753
"809",0.00201,0.63,-46.9695793007678,1.10663807409477,1.08980193666637
"810",0.00301,0.63,-47.2679658648911,1.15711798473737,1.13279144786705
"811",0.00401,0.63,-47.5444329377007,1.20617525354356,1.17481532484097
"812",0.00501,0.63,-47.8017657951961,1.25396521247723,1.21595913530941
"813",0.00601,0.63,-48.0422513386423,1.30060343668496,1.25628462494219
"814",0.00701,0.63,-48.2677835685676,1.34617094723641,1.29583120487893
"815",0.00801,0.63,-48.4799438413268,1.39072007957643,1.33461901504659
"816",0.00901,0.63,-48.6800632441325,1.43428087483671,1.37265310650464
"817",0.01001,0.63,-48.8692716101491,1.47686734573063,1.40992795033159
"818",0.01101,0.63,-49.0485362021394,1.5184830483003,1.44643162453929
"819",0.01201,0.63,-49.2186922758017,1.55912564988404,1.48214930933013
"820",0.01301,0.63,-49.3804672331578,1.59879041980404,1.51706596305632
"821",0.01401,0.63,-49.5344997240621,1.63747272265666,1.55116820871481
"822",0.01501,0.63,-49.6813547802803,1.67516966969143,1.58444554179746
"823",0.01601,0.63,-49.8215358444858,1.7118811053304,1.61689099843427
"824",0.01701,0.63,-49.9554943748071,1.74761009638541,1.6485014201391
"825",0.01801,0.63,-50.0836375580851,1.78236306756269,1.67927743395609
"826",0.01901,0.63,-50.2063345468365,1.81614969861225,1.70922324421267
"827",0.02001,0.63,-50.3239215414609,1.84898267147539,1.73834630975781
"828",0.02101,0.63,-50.4367059660925,1.88087733246904,1.76665696098623
"829",0.02201,0.63,-50.5449699297605,1.91185131564383,1.79416799494916
"830",0.02301,0.63,-50.64897312078,1.94192415878709,1.82089427439122
"831",0.02401,0.63,-50.7489552487134,1.97111693254343,1.84685234720095
"832",0.02501,0.63,-50.8451381225242,1.99945189511566,1.87206009596219
"833",1e-05,0.65,-46.0113601112427,1.00055038517372,1.0004594355481
"834",0.00101,0.65,-46.3628406974729,1.05453451468124,1.04573678076753
"835",0.00201,0.65,-46.6849547839505,1.10663807409477,1.08980193666637
"836",0.00301,0.65,-46.9819217611763,1.15711798473737,1.13279144786705
"837",0.00401,0.65,-47.2571315013496,1.20617525354356,1.17481532484097
"838",0.00501,0.65,-47.5133412579488,1.25396521247723,1.21595913530941
"839",0.00601,0.65,-47.7528162112435,1.30060343668496,1.25628462494219
"840",0.00701,0.65,-47.9774332622744,1.34617094723641,1.29583120487893
"841",0.00801,0.65,-48.1887601184222,1.39072007957643,1.33461901504659
"842",0.00901,0.65,-48.3881168329681,1.43428087483671,1.37265310650464
"843",0.01001,0.65,-48.5766242131589,1.47686734573063,1.40992795033159
"844",0.01101,0.65,-48.7552420563931,1.5184830483003,1.44643162453929
"845",0.01201,0.65,-48.9247993797138,1.55912564988404,1.48214930933013
"846",0.01301,0.65,-49.0860183214212,1.59879041980404,1.51706596305632
"847",0.01401,0.65,-49.2395330507664,1.63747272265666,1.55116820871481
"848",0.01501,0.65,-49.3859047544429,1.67516966969143,1.58444554179746
"849",0.01601,0.65,-49.5256335509105,1.7118811053304,1.61689099843427
"850",0.01701,0.65,-49.659168004971,1.74761009638541,1.6485014201391
"851",0.01801,0.65,-49.7869127697516,1.78236306756269,1.67927743395609
"852",0.01901,0.65,-49.9092347666679,1.81614969861225,1.70922324421267
"853",0.02001,0.65,-50.0264682216229,1.84898267147539,1.73834630975781
"854",0.02101,0.65,-50.1389188033893,1.88087733246904,1.76665696098623
"855",0.02201,0.65,-50.2468670539939,1.91185131564383,1.79416799494916
"856",0.02301,0.65,-50.3505712576245,1.94192415878709,1.82089427439122
"857",0.02401,0.65,-50.4502698613262,1.97111693254343,1.84685234720095
"858",0.02501,0.65,-50.5461835352854,1.99945189511566,1.87206009596219
"859",1e-05,0.67,-45.7456196068729,1.00055038517372,1.0004594355481
"860",0.00101,0.67,-46.095270165029,1.05453451468124,1.04573678076753
"861",0.00201,0.67,-46.415797859645,1.10663807409477,1.08980193666637
"862",0.00301,0.67,-46.7113736375248,1.15711798473737,1.13279144786705
"863",0.00401,0.67,-46.985351265752,1.20617525354356,1.17481532484097
"864",0.00501,0.67,-47.2404605113546,1.25396521247723,1.21595913530941
"865",0.00601,0.67,-47.4789452511703,1.30060343668496,1.25628462494219
"866",0.00701,0.67,-47.7026656168883,1.34617094723641,1.29583120487893
"867",0.00801,0.67,-47.9131759314371,1.39072007957643,1.33461901504659
"868",0.00901,0.67,-48.1117854287366,1.43428087483671,1.37265310650464
"869",0.01001,0.67,-48.2996060661801,1.47686734573063,1.40992795033159
"870",0.01101,0.67,-48.4775903218375,1.5184830483003,1.44643162453929
"871",0.01201,0.67,-48.6465610964566,1.55912564988404,1.48214930933013
"872",0.01301,0.67,-48.8072353681082,1.59879041980404,1.51706596305632
"873",0.01401,0.67,-48.9602429137401,1.63747272265666,1.55116820871481
"874",0.01501,0.67,-49.1061411509163,1.67516966969143,1.58444554179746
"875",0.01601,0.67,-49.2454269396752,1.7118811053304,1.61689099843427
"876",0.01701,0.67,-49.3785460088715,1.74761009638541,1.6485014201391
"877",0.01801,0.67,-49.5059005282619,1.78236306756269,1.67927743395609
"878",0.01901,0.67,-49.6278552325727,1.81614969861225,1.70922324421267
"879",0.02001,0.67,-49.7447424125827,1.84898267147539,1.73834630975781
"880",0.02101,0.67,-49.8568660167639,1.88087733246904,1.76665696098623
"881",0.02201,0.67,-49.9645050514897,1.91185131564383,1.79416799494916
"882",0.02301,0.67,-50.0679164249531,1.94192415878709,1.82089427439122
"883",0.02401,0.67,-50.1673373470145,1.97111693254343,1.84685234720095
"884",0.02501,0.67,-50.2629873719646,1.99945189511566,1.87206009596219
"885",1e-05,0.69,-45.4943087703785,1.00055038517372,1.0004594355481
"886",0.00101,0.69,-45.8421656188196,1.05453451468124,1.04573678076753
"887",0.00201,0.69,-46.1611385299984,1.10663807409477,1.08980193666637
"888",0.00301,0.69,-46.4553509234949,1.15711798473737,1.13279144786705
"889",0.00401,0.69,-46.7281211486834,1.20617525354356,1.17481532484097
"890",0.00501,0.69,-46.9821520123482,1.25396521247723,1.21595913530941
"891",0.00601,0.69,-47.2196664976953,1.30060343668496,1.25628462494219
"892",0.00701,0.69,-47.4425082910045,1.34617094723641,1.29583120487893
"893",0.00801,0.69,-47.6522185902711,1.39072007957643,1.33461901504659
"894",0.00901,0.69,-47.8500960205375,1.43428087483671,1.37265310650464
"895",0.01001,0.69,-48.0372438620324,1.47686734573063,1.40992795033159
"896",0.01101,0.69,-48.2146074167175,1.5184830483003,1.44643162453929
"897",0.01201,0.69,-48.3830035890331,1.55912564988404,1.48214930933013
"898",0.01301,0.69,-48.5431442982974,1.59879041980404,1.51706596305632
"899",0.01401,0.69,-48.6956550157263,1.63747272265666,1.55116820871481
"900",0.01501,0.69,-48.8410894642033,1.67516966969143,1.58444554179746
"901",0.01601,0.69,-48.9799413098398,1.7118811053304,1.61689099843427
"902",0.01701,0.69,-49.1126535017843,1.74761009638541,1.6485014201391
"903",0.01801,0.69,-49.2396257757654,1.78236306756269,1.67927743395609
"904",0.01901,0.69,-49.3612207233447,1.81614969861225,1.70922324421267
"905",0.02001,0.69,-49.4777687387596,1.84898267147539,1.73834630975781
"906",0.02101,0.69,-49.5895720845378,1.88087733246904,1.76665696098623
"907",0.02201,0.69,-49.6969082621152,1.91185131564383,1.79416799494916
"908",0.02301,0.69,-49.8000328312541,1.94192415878709,1.82089427439122
"909",0.02401,0.69,-49.8991817894489,1.97111693254343,1.84685234720095
"910",0.02501,0.69,-49.9945735975095,1.99945189511566,1.87206009596219
"911",1e-05,0.71,-45.2565442244901,1.00055038517372,1.0004594355481
"912",0.00101,0.71,-45.6026429600793,1.05453451468124,1.04573678076753
"913",0.00201,0.71,-45.9200920633847,1.10663807409477,1.08980193666637
"914",0.00301,0.71,-46.212968326777,1.15711798473737,1.13279144786705
"915",0.00401,0.71,-46.4845553568121,1.20617525354356,1.17481532484097
"916",0.00501,0.71,-46.7375295165424,1.25396521247723,1.21595913530941
"917",0.00601,0.71,-46.9740932977147,1.30060343668496,1.25628462494219
"918",0.00701,0.71,-47.1960742590578,1.34617094723641,1.29583120487893
"919",0.00801,0.71,-47.4050007282416,1.39072007957643,1.33461901504659
"920",0.00901,0.71,-47.6021609279032,1.43428087483671,1.37265310650464
"921",0.01001,0.71,-47.7886496304846,1.47686734573063,1.40992795033159
"922",0.01101,0.71,-47.965405102297,1.5184830483003,1.44643162453929
"923",0.01201,0.71,-48.133238369135,1.55912564988404,1.48214930933013
"924",0.01301,0.71,-48.2928563910637,1.59879041980404,1.51706596305632
"925",0.01401,0.71,-48.444880418444,1.63747272265666,1.55116820871481
"926",0.01501,0.71,-48.5898605524649,1.67516966969143,1.58444554179746
"927",0.01601,0.71,-48.728287328531,1.7118811053304,1.61689099843427
"928",0.01701,0.71,-48.8606009712123,1.74761009638541,1.6485014201391
"929",0.01801,0.71,-48.9871988305688,1.78236306756269,1.67927743395609
"930",0.01901,0.71,-49.1084413976534,1.81614969861225,1.70922324421267
"931",0.02001,0.71,-49.2246572079725,1.84898267147539,1.73834630975781
"932",0.02101,0.71,-49.336146871775,1.88087733246904,1.76665696098623
"933",0.02201,0.71,-49.4431864156565,1.91185131564383,1.79416799494916
"934",0.02301,0.71,-49.5460300779551,1.94192415878709,1.82089427439122
"935",0.02401,0.71,-49.6449126681136,1.97111693254343,1.84685234720095
"936",0.02501,0.71,-49.740051575422,1.99945189511566,1.87206009596219
"937",1e-05,0.73,-45.0315182900407,1.00055038517372,1.0004594355481
"938",0.00101,0.73,-45.3758938027769,1.05453451468124,1.04573678076753
"939",0.00201,0.73,-45.6918494539382,1.10663807409477,1.08980193666637
"940",0.00301,0.73,-45.9834162925098,1.15711798473737,1.13279144786705
"941",0.00401,0.73,-46.2538438448136,1.20617525354356,1.17481532484097
"942",0.00501,0.73,-46.505782537154,1.25396521247723,1.21595913530941
"943",0.00601,0.73,-46.7414147644981,1.30060343668496,1.25628462494219
"944",0.00701,0.73,-46.9625522699087,1.34617094723641,1.29583120487893
"945",0.00801,0.73,-47.1707107605159,1.39072007957643,1.33461901504659
"946",0.00901,0.73,-47.3671682590875,1.43428087483671,1.37265310650464
"947",0.01001,0.73,-47.553011196407,1.47686734573063,1.40992795033159
"948",0.01101,0.73,-47.7291709408836,1.5184830483003,1.44643162453929
"949",0.01201,0.73,-47.8964527550467,1.55912564988404,1.48214930933013
"950",0.01301,0.73,-48.0555587372686,1.59879041980404,1.51706596305632
"951",0.01401,0.73,-48.2071060002714,1.63747272265666,1.55116820871481
"952",0.01501,0.73,-48.3516410951006,1.67516966969143,1.58444554179746
"953",0.01601,0.73,-48.4896514884269,1.7118811053304,1.61689099843427
"954",0.01701,0.73,-48.6215747342768,1.74761009638541,1.6485014201391
"955",0.01801,0.73,-48.7478058444404,1.78236306756269,1.67927743395609
"956",0.01901,0.73,-48.868703251266,1.81614969861225,1.70922324421267
"957",0.02001,0.73,-48.9845936685828,1.84898267147539,1.73834630975781
"958",0.02101,0.73,-49.09577608735,1.88087733246904,1.76665696098623
"959",0.02201,0.73,-49.2025250888135,1.91185131564383,1.79416799494916
"960",0.02301,0.73,-49.305093616348,1.94192415878709,1.82089427439122
"961",0.02401,0.73,-49.4037153151676,1.97111693254343,1.84685234720095
"962",0.02501,0.73,-49.498606524556,1.99945189511566,1.87206009596219
"963",1e-05,0.75,-44.8184907377619,1.00055038517372,1.0004594355481
"964",0.00101,0.75,-45.161177225174,1.05453451468124,1.04573678076753
"965",0.00201,0.75,-45.4756691728911,1.10663807409477,1.08980193666637
"966",0.00301,0.75,-45.7659527544118,1.15711798473737,1.13279144786705
"967",0.00401,0.75,-46.0352440663108,1.20617525354356,1.17481532484097
"968",0.00501,0.75,-46.2861680957666,1.25396521247723,1.21595913530941
"969",0.00601,0.75,-46.5208875282861,1.30060343668496,1.25628462494219
"970",0.00701,0.75,-46.7411985972855,1.34617094723641,1.29583120487893
"971",0.00801,0.75,-46.9486046344084,1.39072007957643,1.33461901504659
"972",0.00901,0.75,-47.1443736612262,1.43428087483671,1.37265310650464
"973",0.01001,0.75,-47.329583929804,1.47686734573063,1.40992795033159
"974",0.01101,0.75,-47.5051600457404,1.5184830483003,1.44643162453929
"975",0.01201,0.75,-47.6719016214425,1.55912564988404,1.48214930933013
"976",0.01301,0.75,-47.83050598925,1.59879041980404,1.51706596305632
"977",0.01401,0.75,-47.9815862058335,1.63747272265666,1.55116820871481
"978",0.01501,0.75,-48.1256853422399,1.67516966969143,1.58444554179746
"979",0.01601,0.75,-48.2632878571566,1.7118811053304,1.61689099843427
"980",0.01701,0.75,-48.3948286870312,1.74761009638541,1.6485014201391
"981",0.01801,0.75,-48.5207005518403,1.78236306756269,1.67927743395609
"982",0.01901,0.75,-48.6412598661989,1.81614969861225,1.70922324421267
"983",0.02001,0.75,-48.7568315585702,1.84898267147539,1.73834630975781
"984",0.02101,0.75,-48.8677130329515,1.88087733246904,1.76665696098623
"985",0.02201,0.75,-48.9741774541359,1.91185131564383,1.79416799494916
"986",0.02301,0.75,-49.076476496461,1.94192415878709,1.82089427439122
"987",0.02401,0.75,-49.1748426642529,1.97111693254343,1.84685234720095
"988",0.02501,0.75,-49.269491267866,1.99945189511566,1.87206009596219
"989",1e-05,0.77,-44.6167816277324,1.00055038517372,1.0004594355481
"990",0.00101,0.77,-44.9578126090499,1.05453451468124,1.04573678076753
"991",0.00201,0.77,-45.2708700075918,1.10663807409477,1.08980193666637
"992",0.00301,0.77,-45.5598959736079,1.15711798473737,1.13279144786705
"993",0.00401,0.77,-45.828073812522,1.20617525354356,1.17481532484097
"994",0.00501,0.77,-46.0780035608114,1.25396521247723,1.21595913530941
"995",0.00601,0.77,-46.3118285746152,1.30060343668496,1.25628462494219
"996",0.00701,0.77,-46.5313298779641,1.34617094723641,1.29583120487893
"997",0.00801,0.77,-46.7379986674239,1.39072007957643,1.33461901504659
"998",0.00901,0.77,-46.9330931582516,1.43428087483671,1.37265310650464
"999",0.01001,0.77,-47.1176835836086,1.47686734573063,1.40992795033159
"1000",0.01101,0.77,-47.2926879187669,1.5184830483003,1.44643162453929
"1001",0.01201,0.77,-47.4589002369608,1.55912564988404,1.48214930933013
"1002",0.01301,0.77,-47.6170131982942,1.59879041980404,1.51706596305632
"1003",0.01401,0.77,-47.7676358833778,1.63747272265666,1.55116820871481
"1004",0.01501,0.77,-47.9113079520271,1.67516966969143,1.58444554179746
"1005",0.01601,0.77,-48.0485109144983,1.7118811053304,1.61689099843427
"1006",0.01701,0.77,-48.1796771415766,1.74761009638541,1.6485014201391
"1007",0.01801,0.77,-48.305197106959,1.78236306756269,1.67927743395609
"1008",0.01901,0.77,-48.4254252476811,1.81614969861225,1.70922324421267
"1009",0.02001,0.77,-48.5406847424266,1.84898267147539,1.73834630975781
"1010",0.02101,0.77,-48.6512714399091,1.88087733246904,1.76665696098623
"1011",0.02201,0.77,-48.7574571167851,1.91185131564383,1.79416799494916
"1012",0.02301,0.77,-48.8594922037587,1.94192415878709,1.82089427439122
"1013",0.02401,0.77,-48.9576080871362,1.97111693254343,1.84685234720095
"1014",0.02501,0.77,-49.0520190689924,1.99945189511566,1.87206009596219
"1015",1e-05,0.79,-44.4257650690102,1.00055038517372,1.0004594355481
"1016",0.00101,0.79,-44.765173399129,1.05453451468124,1.04573678076753
"1017",0.00201,0.79,-45.0768248207406,1.10663807409477,1.08980193666637
"1018",0.00301,0.79,-45.3646182976865,1.15711798473737,1.13279144786705
"1019",0.00401,0.79,-45.6317049711521,1.20617525354356,1.17481532484097
"1020",0.00501,0.79,-45.8806604063039,1.25396521247723,1.21595913530941
"1021",0.00601,0.79,-46.1136090029094,1.30060343668496,1.25628462494219
"1022",0.00701,0.79,-46.3323168702237,1.34617094723641,1.29583120487893
"1023",0.00801,0.79,-46.5382633055854,1.39072007957643,1.33461901504659
"1024",0.00901,0.79,-46.7326969091018,1.43428087483671,1.37265310650464
"1025",0.01001,0.79,-46.9166800517775,1.47686734573063,1.40992795033159
"1026",0.01101,0.79,-47.0911242084875,1.5184830483003,1.44643162453929
"1027",0.01201,0.79,-47.2568180220922,1.55912564988404,1.48214930933013
"1028",0.01301,0.79,-47.41444957243,1.59879041980404,1.51706596305632
"1029",0.01401,0.79,-47.5646240424789,1.63747272265666,1.55116820871481
"1030",0.01501,0.79,-47.7078777482403,1.67516966969143,1.58444554179746
"1031",0.01601,0.79,-47.8446893099177,1.7118811053304,1.61689099843427
"1032",0.01701,0.79,-47.9754885835236,1.74761009638541,1.6485014201391
"1033",0.01801,0.79,-48.1006638411054,1.78236306756269,1.67927743395609
"1034",0.01901,0.79,-48.2205675814739,1.81614969861225,1.70922324421267
"1035",0.02001,0.79,-48.3355212684082,1.84898267147539,1.73834630975781
"1036",0.02101,0.79,-48.4458192263825,1.88087733246904,1.76665696098623
"1037",0.02201,0.79,-48.5517318716632,1.91185131564383,1.79416799494916
"1038",0.02301,0.79,-48.6535084162132,1.94192415878709,1.82089427439122
"1039",0.02401,0.79,-48.7513791507248,1.97111693254343,1.84685234720095
"1040",0.02501,0.79,-48.8455573892255,1.99945189511566,1.87206009596219
"1041",1e-05,0.81,-44.2448637613047,1.00055038517372,1.0004594355481
"1042",0.00101,0.81,-44.5826816445652,1.05453451468124,1.04573678076753
"1043",0.00201,0.81,-44.8929550916987,1.10663807409477,1.08980193666637
"1044",0.00301,0.81,-45.1795407018451,1.15711798473737,1.13279144786705
"1045",0.00401,0.81,-45.4455580673845,1.20617525354356,1.17481532484097
"1046",0.00501,0.81,-45.6935587526928,1.25396521247723,1.21595913530941
"1047",0.00601,0.81,-45.9256485671956,1.30060343668496,1.25628462494219
"1048",0.00701,0.81,-46.1435789944364,1.34617094723641,1.29583120487893
"1049",0.00801,0.81,-46.3488176639064,1.39072007957643,1.33461901504659
"1050",0.00901,0.81,-46.5426037480809,1.43428087483671,1.37265310650464
"1051",0.01001,0.81,-46.7259919095485,1.47686734573063,1.40992795033159
"1052",0.01101,0.81,-46.8998872502108,1.5184830483003,1.44643162453929
"1053",0.01201,0.81,-47.0650730892452,1.55912564988404,1.48214930933013
"1054",0.01301,0.81,-47.2222330164055,1.59879041980404,1.51706596305632
"1055",0.01401,0.81,-47.3719683939318,1.63747272265666,1.55116820871481
"1056",0.01501,0.81,-47.5148122601056,1.67516966969143,1.58444554179746
"1057",0.01601,0.81,-47.651240402307,1.7118811053304,1.61689099843427
"1058",0.01701,0.81,-47.7816802116598,1.74761009638541,1.6485014201391
"1059",0.01801,0.81,-47.9065178023064,1.78236306756269,1.67927743395609
"1060",0.01901,0.81,-48.0261037734049,1.81614969861225,1.70922324421267
"1061",0.02001,0.81,-48.1407579080084,1.84898267147539,1.73834630975781
"1062",0.02101,0.81,-48.2507730367749,1.88087733246904,1.76665696098623
"1063",0.02201,0.81,-48.3564182427707,1.91185131564383,1.79416799494916
"1064",0.02301,0.81,-48.4579415436079,1.94192415878709,1.82089427439122
"1065",0.02401,0.81,-48.5555721563194,1.97111693254343,1.84685234720095
"1066",0.02501,0.81,-48.6495224267079,1.99945189511566,1.87206009596219
"1067",1e-05,0.83,-44.0735442041395,1.00055038517372,1.0004594355481
"1068",0.00101,0.83,-44.4098032079359,1.05453451468124,1.04573678076753
"1069",0.00201,0.83,-44.7187261253237,1.10663807409477,1.08980193666637
"1070",0.00301,0.83,-45.0041279975762,1.15711798473737,1.13279144786705
"1071",0.00401,0.83,-45.2690974724285,1.20617525354356,1.17481532484097
"1072",0.00501,0.83,-45.5161625752762,1.25396521247723,1.21595913530941
"1073",0.00601,0.83,-45.7474108843972,1.30060343668496,1.25628462494219
"1074",0.00701,0.83,-45.9645795412461,1.34617094723641,1.29583120487893
"1075",0.00801,0.83,-46.1691247344613,1.39072007957643,1.33461901504659
"1076",0.00901,0.83,-46.3622763928284,1.43428087483671,1.37265310650464
"1077",0.01001,0.83,-46.5450816213127,1.47686734573063,1.40992795033159
"1078",0.01101,0.83,-46.7184392738104,1.5184830483003,1.44643162453929
"1079",0.01201,0.83,-46.8831274504416,1.55912564988404,1.48214930933013
"1080",0.01301,0.83,-47.0398253393027,1.59879041980404,1.51706596305632
"1081",0.01401,0.83,-47.189130557289,1.63747272265666,1.55116820871481
"1082",0.01501,0.83,-47.3315729297615,1.67516966969143,1.58444554179746
"1083",0.01601,0.83,-47.4676254673799,1.7118811053304,1.61689099843427
"1084",0.01701,0.83,-47.5977131452784,1.74761009638541,1.6485014201391
"1085",0.01801,0.83,-47.7222199625729,1.78236306756269,1.67927743395609
"1086",0.01901,0.83,-47.841494656574,1.81614969861225,1.70922324421267
"1087",0.02001,0.83,-47.955855363107,1.84898267147539,1.73834630975781
"1088",0.02101,0.83,-48.0655934488282,1.88087733246904,1.76665696098623
"1089",0.02201,0.83,-48.1709766902485,1.91185131564383,1.79416799494916
"1090",0.02301,0.83,-48.2722519345303,1.94192415878709,1.82089427439122
"1091",0.02401,0.83,-48.3696473465589,1.97111693254343,1.84685234720095
"1092",0.02501,0.83,-48.4633743233342,1.99945189511566,1.87206009596219
"1093",1e-05,0.85,-43.9113124780559,1.00055038517372,1.0004594355481
"1094",0.00101,0.85,-44.2460435462948,1.05453451468124,1.04573678076753
"1095",0.00201,0.85,-44.5536428328802,1.10663807409477,1.08980193666637
"1096",0.00301,0.85,-44.8378846134456,1.15711798473737,1.13279144786705
"1097",0.00401,0.85,-45.1018271841717,1.20617525354356,1.17481532484097
"1098",0.00501,0.85,-45.3479754847366,1.25396521247723,1.21595913530941
"1099",0.00601,0.85,-45.578399214758,1.30060343668496,1.25628462494219
"1100",0.00701,0.85,-45.7948214518879,1.34617094723641,1.29583120487893
"1101",0.00801,0.85,-45.9986871666068,1.39072007957643,1.33461901504659
"1102",0.00901,0.85,-46.1912172244475,1.43428087483671,1.37265310650464
"1103",0.01001,0.85,-46.3734513206552,1.47686734573063,1.40992795033159
"1104",0.01101,0.85,-46.5462821836834,1.5184830483003,1.44643162453929
"1105",0.01201,0.85,-46.7104827971964,1.55912564988404,1.48214930933013
"1106",0.01301,0.85,-46.8667280343425,1.59879041980404,1.51706596305632
"1107",0.01401,0.85,-47.0156118405956,1.63747272265666,1.55116820871481
"1108",0.01501,0.85,-47.1576608919263,1.67516966969143,1.58444554179746
"1109",0.01601,0.85,-47.2933454772749,1.7118811053304,1.61689099843427
"1110",0.01701,0.85,-47.4230882037212,1.74761009638541,1.6485014201391
"1111",0.01801,0.85,-47.547270997385,1.78236306756269,1.67927743395609
"1112",0.01901,0.85,-47.6662407707842,1.81614969861225,1.70922324421267
"1113",0.02001,0.85,-47.7803140453478,1.84898267147539,1.73834630975781
"1114",0.02101,0.85,-47.8897807529499,1.88087733246904,1.76665696098623
"1115",0.02201,0.85,-47.994907389658,1.91185131564383,1.79416799494916
"1116",0.02301,0.85,-48.0959396556057,1.94192415878709,1.82089427439122
"1117",0.02401,0.85,-48.19310468461,1.97111693254343,1.84685234720095
"1118",0.02501,0.85,-48.286612943899,1.99945189511566,1.87206009596219
"1119",1e-05,0.87,-43.7577105179498,1.00055038517372,1.0004594355481
"1120",0.00101,0.87,-44.0909439843789,1.05453451468124,1.04573678076753
"1121",0.00201,0.87,-44.3972460051223,1.10663807409477,1.08980193666637
"1122",0.00301,0.87,-44.6803508680555,1.15711798473737,1.13279144786705
"1123",0.00401,0.87,-44.9432871000311,1.20617525354356,1.17481532484097
"1124",0.00501,0.87,-45.1885369998866,1.25396521247723,1.21595913530941
"1125",0.00601,0.87,-45.4181527344887,1.30060343668496,1.25628462494219
"1126",0.00701,0.87,-45.6338435907409,1.34617094723641,1.29583120487893
"1127",0.00801,0.87,-45.8370435394455,1.39072007957643,1.33461901504659
"1128",0.00901,0.87,-46.0289645598846,1.43428087483671,1.37265310650464
"1129",0.01001,0.87,-46.2106390826563,1.47686734573063,1.40992795033159
"1130",0.01101,0.87,-46.3829538309759,1.5184830483003,1.44643162453929
"1131",0.01201,0.87,-46.5466767726721,1.55912564988404,1.48214930933013
"1132",0.01301,0.87,-46.7024785509722,1.59879041980404,1.51706596305632
"1133",0.01401,0.87,-46.8509495124122,1.63747272265666,1.55116820871481
"1134",0.01501,0.87,-46.9926132458607,1.67516966969143,1.58444554179746
"1135",0.01601,0.87,-47.1279373724605,1.7118811053304,1.61689099843427
"1136",0.01701,0.87,-47.2573421782285,1.74761009638541,1.6485014201391
"1137",0.01801,0.87,-47.3812075574887,1.78236306756269,1.67927743395609
"1138",0.01901,0.87,-47.4998786342878,1.81614969861225,1.70922324421267
"1139",0.02001,0.87,-47.6136703478373,1.84898267147539,1.73834630975781
"1140",0.02101,0.87,-47.7228712238665,1.88087733246904,1.76665696098623
"1141",0.02201,0.87,-47.8277465035901,1.91185131564383,1.79416799494916
"1142",0.02301,0.87,-47.9285407630647,1.94192415878709,1.82089427439122
"1143",0.02401,0.87,-48.0254801256953,1.97111693254343,1.84685234720095
"1144",0.02501,0.87,-48.118774147586,1.99945189511566,1.87206009596219
"1145",1e-05,0.89,-43.6123128113528,1.00055038517372,1.0004594355481
"1146",0.00101,0.89,-43.9440784127758,1.05453451468124,1.04573678076753
"1147",0.00201,0.89,-44.249109010352,1.10663807409477,1.08980193666637
"1148",0.00301,0.89,-44.531099668,1.15711798473737,1.13279144786705
"1149",0.00401,0.89,-44.7930497148106,1.20617525354356,1.17481532484097
"1150",0.00501,0.89,-45.037419245433,1.25396521247723,1.21595913530941
"1151",0.00601,0.89,-45.2662432334427,1.30060343668496,1.25628462494219
"1152",0.00701,0.89,-45.48121744292,1.34617094723641,1.29583120487893
"1153",0.00801,0.89,-45.6837650593394,1.39072007957643,1.33461901504659
"1154",0.00901,0.89,-45.8750893493684,1.43428087483671,1.37265310650464
"1155",0.01001,0.89,-46.0562156212582,1.47686734573063,1.40992795033159
"1156",0.01101,0.89,-46.2280247108831,1.5184830483003,1.44643162453929
"1157",0.01201,0.89,-46.3912796689146,1.55912564988404,1.48214930933013
"1158",0.01301,0.89,-46.5466469920403,1.59879041980404,1.51706596305632
"1159",0.01401,0.89,-46.6947134989319,1.63747272265666,1.55116820871481
"1160",0.01501,0.89,-46.8359997524292,1.67516966969143,1.58444554179746
"1161",0.01601,0.89,-46.9709707587438,1.7118811053304,1.61689099843427
"1162",0.01701,0.89,-47.1000445288978,1.74761009638541,1.6485014201391
"1163",0.01801,0.89,-47.2235989658078,1.78236306756269,1.67927743395609
"1164",0.01901,0.89,-47.3419774406526,1.81614969861225,1.70922324421267
"1165",0.02001,0.89,-47.4554933419671,1.84898267147539,1.73834630975781
"1166",0.02101,0.89,-47.5644338174045,1.88087733246904,1.76665696098623
"1167",0.02201,0.89,-47.6690628784063,1.91185131564383,1.79416799494916
"1168",0.02301,0.89,-47.7696239994461,1.94192415878709,1.82089427439122
"1169",0.02401,0.89,-47.8663423137593,1.97111693254343,1.84685234720095
