"","lambda","mu","prob","meanN","meanNb"
"4040",0.101,1.59,-17.9342694524747,2.95751085609322,2.61636027920014
"4041",0.111,1.59,-17.9680164568207,3.0034135905196,2.65518998594485
"4042",0.121,1.59,-17.9973650488143,3.04289962905454,2.68860227784163
"4043",0.131,1.59,-18.0231108482647,3.07721259873152,2.71764488846988
"4044",0.141,1.59,-18.0458712903897,3.10729754392627,2.74311458809506
"4045",0.151,1.59,-18.066132064751,3.13388453887279,2.76562727791222
"4046",0.161,1.59,-18.0842800125719,3.15754598967079,2.78566609276278
"4047",0.171,1.59,-18.1006267788524,3.17873669713965,2.80361506886652
"4048",0.181,1.59,-18.1154260649269,3.19782238711519,2.81978314129999
"4049",0.191,1.59,-18.1288863874828,3.21510037402357,2.83442153755169
"4050",0.201,1.59,-18.1411806375738,3.23081476034779,2.84773657975565
"4051",0.211,1.59,-18.1524533296474,3.24516777675818,2.85989924146489
"4052",0.221,1.59,-18.1628261614081,3.25832835390659,2.87105237484745
"4053",0.231,1.59,-18.1724023233583,3.27043867991394,2.88131624183372
"4054",0.241,1.59,-18.1812698721968,3.28161927272682,2.89079279414228
"4055",0.251,1.59,-18.189504395744,3.29197294403682,2.89956901910252
"4056",0.261,1.59,-18.1971711362719,3.30158792648113,2.90771957999988
"4057",0.271,1.59,-18.2043266958842,3.31054036254844,2.91530891805219
"4058",0.281,1.59,-18.2110204164984,3.31889630176211,2.92239293951017
"4059",0.291,1.59,-18.2172955043738,3.32671331557544,2.92902038012058
"4060",0.301,1.59,-18.2231899525203,3.33404181250807,2.93523391653705
"4061",0.311,1.59,-18.228737302013,3.34092611634802,2.94107107766602
"4062",0.321,1.59,-18.2339672740142,3.34740535566607,2.94656499665167
"4063",0.331,1.59,-18.2389062973501,3.35351420200148,2.95174503502649
"4064",0.341,1.59,-18.2435779511909,3.3592834858729,2.95663730363566
"4065",0.351,1.59,-18.2480033383205,3.36474071353272,2.96126509968468
"4066",0.361,1.59,-18.2522014013437,3.36991050260609,2.96564927522928
"4067",0.371,1.59,-18.256189191736,3.3748149510689,2.96980854931581
"4068",0.381,1.59,-18.2599820997254,3.3794739511525,2.97375977356102
"4069",0.391,1.59,-18.2635940514915,3.38390545752016,2.97751815906664
"4070",0.401,1.59,-18.2670376789672,3.38812571729301,2.981097471072
"4071",0.411,1.59,-18.2703244665774,3.39214946810312,2.984510196566
"4072",0.421,1.59,-18.273464878483,3.39599010923546,2.98776768913648
"4073",0.431,1.59,-18.276468469282,3.39965985002562,2.99088029457996
"4074",0.441,1.59,-18.2793439806205,3.4031698389599,2.99385746018529
"4075",0.451,1.59,-18.2820994257602,3.40653027634042,2.9967078301122
"4076",0.461,1.59,-18.284742163816,3.40975051290327,2.99943932888374
"4077",0.471,1.59,-18.2872789651042,3.41283913638957,3.00205923468435
"4078",0.481,1.59,-18.2897160688193,3.41580404775072,3.00457424388534
"4079",0.491,1.59,-18.292059234067,3.41865252840623,3.00699052799775
"4080",0.501,1.59,-18.2943137851289,3.42139129975549,3.00931378406882
"4081",0.001,1.61,-17.0141576819158,1.05617595746841,1.0430779727388
"4082",0.011,1.61,-17.1263055510964,1.53506957185664,1.42587058996679
"4083",0.021,1.61,-17.3094066137313,1.90594096258846,1.73239708662601
"4084",0.031,1.61,-17.4663218027195,2.18290775499153,1.96379350251501
"4085",0.041,1.61,-17.591685285415,2.38862263654166,2.13648470400638
"4086",0.051,1.61,-17.6914336539936,2.5443759950661,2.26757735707534
"4087",0.061,1.61,-17.771734534676,2.66524196047002,2.36947288237684
"4088",0.071,1.61,-17.8373704400353,2.76127085868732,2.45051990338865
"4089",0.081,1.61,-17.8918347044099,2.83917455036884,2.5163225905469
"4090",0.091,1.61,-17.9376595875412,2.90352456549076,2.57071014479869
"4091",0.101,1.61,-17.976696840126,2.95751085609322,2.61636027920014
"4092",0.111,1.61,-18.0103199315797,3.0034135905196,2.65518998594485
"4093",0.121,1.61,-18.039563580421,3.04289962905454,2.68860227784163
"4094",0.131,1.61,-18.0652193819567,3.07721259873152,2.71764488846988
"4095",0.141,1.61,-18.0879018053172,3.10729754392627,2.74311458809506
"4096",0.151,1.61,-18.1080943071705,3.13388453887279,2.76562727791222
"4097",0.161,1.61,-18.1261820164185,3.15754598967079,2.78566609276278
"4098",0.171,1.61,-18.1424752434133,3.17873669713965,2.80361506886652
"4099",0.181,1.61,-18.1572266341152,3.19782238711519,2.81978314129999
"4100",0.191,1.61,-18.1706438598783,3.21510037402357,2.83442153755169
"4101",0.201,1.61,-18.1828991268076,3.23081476034779,2.84773657975565
"4102",0.211,1.61,-18.1941363885529,3.24516777675818,2.85989924146489
"4103",0.221,1.61,-18.204476879318,3.25832835390659,2.87105237484745
"4104",0.231,1.61,-18.2140234032164,3.27043867991394,2.88131624183372
"4105",0.241,1.61,-18.2228636923009,3.28161927272682,2.89079279414228
"4106",0.251,1.61,-18.2310730596499,3.29197294403682,2.89956901910252
"4107",0.261,1.61,-18.238716513477,3.30158792648113,2.90771957999988
"4108",0.271,1.61,-18.2458504552606,3.31054036254844,2.91530891805219
"4109",0.281,1.61,-18.2525240539695,3.31889630176211,2.92239293951017
"4110",0.291,1.61,-18.2587803659835,3.32671331557544,2.92902038012058
"4111",0.301,1.61,-18.2646572537846,3.33404181250807,2.93523391653705
"4112",0.311,1.61,-18.2701881442491,3.34092611634802,2.94107107766602
"4113",0.321,1.61,-18.2754026581966,3.34740535566607,2.94656499665167
"4114",0.331,1.61,-18.2803271359287,3.35351420200148,2.95174503502649
"4115",0.341,1.61,-18.2849850782208,3.3592834858729,2.95663730363566
"4116",0.351,1.61,-18.2893975181844,3.36474071353272,2.96126509968468
"4117",0.361,1.61,-18.2935833362955,3.36991050260609,2.96564927522928
"4118",0.371,1.61,-18.2975595284502,3.3748149510689,2.96980854931581
"4119",0.381,1.61,-18.3013414350074,3.3794739511525,2.97375977356102
"4120",0.391,1.61,-18.3049429372724,3.38390545752016,2.97751815906664
"4121",0.401,1.61,-18.3083766266899,3.38812571729301,2.981097471072
"4122",0.411,1.61,-18.3116539510592,3.39214946810312,2.984510196566
"4123",0.421,1.61,-18.3147853413291,3.39599010923546,2.98776768913648
"4124",0.431,1.61,-18.3177803219106,3.39965985002562,2.99088029457996
"4125",0.441,1.61,-18.3206476069509,3.4031698389599,2.99385746018529
"4126",0.451,1.61,-18.323395184609,3.40653027634042,2.9967078301122
"4127",0.461,1.61,-18.3260303910372,3.40975051290327,2.99943932888374
"4128",0.471,1.61,-18.3285599755072,3.41283913638957,3.00205923468435
"4129",0.481,1.61,-18.3309901578899,3.41580404775072,3.00457424388534
"4130",0.491,1.61,-18.3333266795163,3.41865252840623,3.00699052799775
"4131",0.501,1.61,-18.3355748482906,3.42139129975549,3.00931378406882
"4132",0.001,1.63,-17.0675282141537,1.05617595746841,1.0430779727388
"4133",0.011,1.63,-17.1748398407795,1.53506957185664,1.42587058996679
"4134",0.021,1.63,-17.3558371707986,1.90594096258846,1.73239708662601
"4135",0.031,1.63,-17.51157203495,2.18290775499153,1.96379350251501
"4136",0.041,1.63,-17.6361870524926,2.38862263654166,2.13648470400638
"4137",0.051,1.63,-17.7354218045018,2.5443759950661,2.26757735707534
"4138",0.061,1.63,-17.8153498207012,2.66524196047002,2.36947288237684
"4139",0.071,1.63,-17.8807033897439,2.76127085868732,2.45051990338865
"4140",0.081,1.63,-17.9349467707901,2.83917455036884,2.5163225905469
"4141",0.091,1.63,-17.9805942997357,2.90352456549076,2.57071014479869
"4142",0.101,1.63,-18.0194861090285,2.95751085609322,2.61636027920014
"4143",0.111,1.63,-18.0529878219751,3.0034135905196,2.65518998594485
"4144",0.121,1.63,-18.0821286747277,3.04289962905454,2.68860227784163
"4145",0.131,1.63,-18.107696320129,3.07721259873152,2.71764488846988
"4146",0.141,1.63,-18.1303023217185,3.10729754392627,2.74311458809506
"4147",0.151,1.63,-18.1504279488346,3.13388453887279,2.76562727791222
"4148",0.161,1.63,-18.1684566530129,3.15754598967079,2.78566609276278
"4149",0.171,1.63,-18.1846974372128,3.17873669713965,2.80361506886652
"4150",0.181,1.63,-18.1994019135796,3.19782238711519,2.81978314129999
"4151",0.191,1.63,-18.2127769254069,3.21510037402357,2.83442153755169
"4152",0.201,1.63,-18.2249940078506,3.23081476034779,2.84773657975565
"4153",0.211,1.63,-18.2361965652273,3.24516777675818,2.85989924146489
"4154",0.221,1.63,-18.2465053777176,3.25832835390659,2.87105237484745
"4155",0.231,1.63,-18.2560228709478,3.27043867991394,2.88131624183372
"4156",0.241,1.63,-18.2648364589656,3.28161927272682,2.89079279414228
"4157",0.251,1.63,-18.2730211857279,3.29197294403682,2.89956901910252
"4158",0.261,1.63,-18.2806418301792,3.30158792648113,2.90771957999988
"4159",0.271,1.63,-18.2877545972777,3.31054036254844,2.91530891805219
"4160",0.281,1.63,-18.2944084865833,3.31889630176211,2.92239293951017
"4161",0.291,1.63,-18.3006464076641,3.32671331557544,2.92902038012058
"4162",0.301,1.63,-18.306506095146,3.33404181250807,2.93523391653705
"4163",0.311,1.63,-18.3120208640447,3.34092611634802,2.94107107766602
"4164",0.321,1.63,-18.3172202368912,3.34740535566607,2.94656499665167
"4165",0.331,1.63,-18.3221304672754,3.35351420200148,2.95174503502649
"4166",0.341,1.63,-18.3267749791832,3.3592834858729,2.95663730363566
"4167",0.351,1.63,-18.3311747374808,3.36474071353272,2.96126509968468
"4168",0.361,1.63,-18.3353485617875,3.36991050260609,2.96564927522928
"4169",0.371,1.63,-18.3393133935587,3.3748149510689,2.96980854931581
"4170",0.381,1.63,-18.3430845243052,3.3794739511525,2.97375977356102
"4171",0.391,1.63,-18.3466757913779,3.38390545752016,2.97751815906664
"4172",0.401,1.63,-18.3500997465621,3.38812571729301,2.981097471072
"4173",0.411,1.63,-18.3533678017825,3.39214946810312,2.984510196566
"4174",0.421,1.63,-18.356490355456,3.39599010923546,2.98776768913648
"4175",0.431,1.63,-18.3594769024248,3.39965985002562,2.99088029457996
"4176",0.441,1.63,-18.3623361299012,3.4031698389599,2.99385746018529
"4177",0.451,1.63,-18.3650760014553,3.40653027634042,2.9967078301122
"4178",0.461,1.63,-18.367703830748,3.40975051290327,2.99943932888374
"4179",0.471,1.63,-18.3702263464373,3.41283913638957,3.00205923468435
"4180",0.481,1.63,-18.3726497494664,3.41580404775072,3.00457424388534
"4181",0.491,1.63,-18.3749797637561,3.41865252840623,3.00699052799775
"4182",0.501,1.63,-18.3772216811688,3.42139129975549,3.00931378406882
"4183",0.001,1.65,-17.1210378646816,1.05617595746841,1.0430779727388
"4184",0.011,1.65,-17.223609896535,1.53506957185664,1.42587058996679
"4185",0.021,1.65,-17.4025459397324,1.90594096258846,1.73239708662601
"4186",0.031,1.65,-17.5571244011914,2.18290775499153,1.96379350251501
"4187",0.041,1.65,-17.6810061630417,2.38862263654166,2.13648470400638
"4188",0.051,1.65,-17.7797377535749,2.5443759950661,2.26757735707534
"4189",0.061,1.65,-17.8593005044161,2.66524196047002,2.36947288237684
"4190",0.071,1.65,-17.9243774963919,2.76127085868732,2.45051990338865
"4191",0.081,1.65,-17.9784045028874,2.83917455036884,2.5163225905469
"4192",0.091,1.65,-18.0238782998436,2.90352456549076,2.57071014479869
"4193",0.101,1.65,-18.0626276376086,2.95751085609322,2.61636027920014
"4194",0.111,1.65,-18.0960104530067,3.0034135905196,2.65518998594485
"4195",0.121,1.65,-18.1250506114456,3.04289962905454,2.68860227784163
"4196",0.131,1.65,-18.1505319036243,3.07721259873152,2.71764488846988
"4197",0.141,1.65,-18.1730630467198,3.10729754392627,2.74311458809506
"4198",0.151,1.65,-18.1931231673477,3.13388453887279,2.76562727791222
"4199",0.161,1.65,-18.2110940738984,3.15754598967079,2.78566609276278
"4200",0.171,1.65,-18.2272834886214,3.17873669713965,2.80361506886652
"4201",0.181,1.65,-18.2419420109523,3.19782238711519,2.81978314129999
"4202",0.191,1.65,-18.2552756730338,3.21510037402357,2.83442153755169
"4203",0.201,1.65,-18.2674553527773,3.23081476034779,2.84773657975565
"4204",0.211,1.65,-18.2786239163893,3.24516777675818,2.85989924146489
"4205",0.221,1.65,-18.2889016993047,3.25832835390659,2.87105237484745
"4206",0.231,1.65,-18.2983907563985,3.27043867991394,2.88131624183372
"4207",0.241,1.65,-18.3071781902138,3.28161927272682,2.89079279414228
"4208",0.251,1.65,-18.315338781088,3.29197294403682,2.89956901910252
"4209",0.261,1.65,-18.3229370833843,3.30158792648113,2.90771957999988
"4210",0.271,1.65,-18.3300291095599,3.31054036254844,2.91530891805219
"4211",0.281,1.65,-18.3366636932304,3.31889630176211,2.92239293951017
"4212",0.291,1.65,-18.3428836001553,3.32671331557544,2.92902038012058
"4213",0.301,1.65,-18.3487264397201,3.33404181250807,2.93523391653705
"4214",0.311,1.65,-18.3542254173682,3.34092611634802,2.94107107766602
"4215",0.321,1.65,-18.3594099593534,3.34740535566607,2.94656499665167
"4216",0.331,1.65,-18.3643062343281,3.35351420200148,2.95174503502649
"4217",0.341,1.65,-18.3689375910602,3.3592834858729,2.95663730363566
"4218",0.351,1.65,-18.3733249275671,3.36474071353272,2.96126509968468
"4219",0.361,1.65,-18.377487003857,3.36991050260609,2.96564927522928
"4220",0.371,1.65,-18.381440708059,3.3748149510689,2.96980854931581
"4221",0.381,1.65,-18.3852012838361,3.3794739511525,2.97375977356102
"4222",0.391,1.65,-18.3887825254838,3.38390545752016,2.97751815906664
"4223",0.401,1.65,-18.3921969459408,3.38812571729301,2.981097471072
"4224",0.411,1.65,-18.3954559219909,3.39214946810312,2.984510196566
"4225",0.421,1.65,-18.3985698201856,3.39599010923546,2.98776768913648
"4226",0.431,1.65,-18.4015481064038,3.39965985002562,2.99088029457996
"4227",0.441,1.65,-18.404399441474,3.4031698389599,2.99385746018529
"4228",0.451,1.65,-18.4071317648816,3.40653027634042,2.9967078301122
"4229",0.461,1.65,-18.409752368256,3.40975051290327,2.99943932888374
"4230",0.471,1.65,-18.4122679600639,3.41283913638957,3.00205923468435
"4231",0.481,1.65,-18.4146847227086,3.41580404775072,3.00457424388534
"4232",0.491,1.65,-18.4170083630573,3.41865252840623,3.00699052799775
"4233",0.501,1.65,-18.4192441572587,3.42139129975549,3.00931378406882
"4234",0.001,1.67,-17.1746817976633,1.05617595746841,1.0430779727388
"4235",0.011,1.67,-17.2726089338421,1.53506957185664,1.42587058996679
"4236",0.021,1.67,-17.4495252641536,1.90594096258846,1.73239708662601
"4237",0.031,1.67,-17.602970749429,2.18290775499153,1.96379350251501
"4238",0.041,1.67,-17.7261341483386,2.38862263654166,2.13648470400638
"4239",0.051,1.67,-17.8243728140672,2.5443759950661,2.26757735707534
"4240",0.061,1.67,-17.9035777395542,2.66524196047002,2.36947288237684
"4241",0.071,1.67,-17.9683837929142,2.76127085868732,2.45051990338865
"4242",0.081,1.67,-18.0221988389435,2.83917455036884,2.5163225905469
"4243",0.091,1.67,-18.0675024499555,2.90352456549076,2.57071014479869
"4244",0.101,1.67,-18.1061122254283,2.95751085609322,2.61636027920014
"4245",0.111,1.67,-18.1393785719993,3.0034135905196,2.65518998594485
"4246",0.121,1.67,-18.1683200936207,3.04289962905454,2.68860227784163
"4247",0.131,1.67,-18.1937167974877,3.07721259873152,2.71764488846988
"4248",0.141,1.67,-18.2161746124018,3.10729754392627,2.74311458809506
"4249",0.151,1.67,-18.2361705659283,3.13388453887279,2.76562727791222
"4250",0.161,1.67,-18.2540848568156,3.15754598967079,2.78566609276278
"4251",0.171,1.67,-18.2702239527251,3.17873669713965,2.80361506886652
"4252",0.181,1.67,-18.2848374610447,3.19782238711519,2.81978314129999
"4253",0.191,1.67,-18.2981306193211,3.21510037402357,2.83442153755169
"4254",0.201,1.67,-18.3102736616372,3.23081476034779,2.84773657975565
"4255",0.211,1.67,-18.3214089270765,3.24516777675818,2.85989924146489
"4256",0.221,1.67,-18.3316563154106,3.25832835390659,2.87105237484745
"4257",0.231,1.67,-18.3411175183362,3.27043867991394,2.88131624183372
"4258",0.241,1.67,-18.3498793332549,3.28161927272682,2.89079279414228
"4259",0.251,1.67,-18.358016282271,3.29197294403682,2.89956901910252
"4260",0.261,1.67,-18.3655926997559,3.30158792648113,2.90771957999988
"4261",0.271,1.67,-18.3726644095996,3.31054036254844,2.91530891805219
"4262",0.281,1.67,-18.3792800828654,3.31889630176211,2.92239293951017
"4263",0.291,1.67,-18.385482344444,3.32671331557544,2.92902038012058
"4264",0.301,1.67,-18.3913086810409,3.33404181250807,2.93523391653705
"4265",0.311,1.67,-18.3967921907673,3.34092611634802,2.94107107766602
"4266",0.321,1.67,-18.4019622055684,3.34740535566607,2.94656499665167
"4267",0.331,1.67,-18.4068448108961,3.35351420200148,2.95174503502649
"4268",0.341,1.67,-18.4114632818387,3.3592834858729,2.95663730363566
"4269",0.351,1.67,-18.415838450932,3.36474071353272,2.96126509968468
"4270",0.361,1.67,-18.4199890197923,3.36991050260609,2.96564927522928
"4271",0.371,1.67,-18.4239318243134,3.3748149510689,2.96980854931581
"4272",0.381,1.67,-18.4276820612887,3.3794739511525,2.97375977356102
"4273",0.391,1.67,-18.43125348284,3.38390545752016,2.97751815906664
"4274",0.401,1.67,-18.4346585638534,3.38812571729301,2.981097471072
"4275",0.411,1.67,-18.4379086466912,3.39214946810312,2.984510196566
"4276",0.421,1.67,-18.4410140666914,3.39599010923546,2.98776768913648
"4277",0.431,1.67,-18.4439842613621,3.39965985002562,2.99088029457996
"4278",0.441,1.67,-18.4468278656882,3.4031698389599,2.99385746018529
"4279",0.451,1.67,-18.4495527955628,3.40653027634042,2.9967078301122
"4280",0.461,1.67,-18.4521663210352,3.40975051290327,2.99943932888374
"4281",0.471,1.67,-18.4546751307937,3.41283913638957,3.00205923468435
"4282",0.481,1.67,-18.4570853890812,3.41580404775072,3.00457424388534
"4283",0.491,1.67,-18.4594027860602,3.41865252840623,3.00699052799775
"4284",0.501,1.67,-18.4616325824878,3.42139129975549,3.00931378406882
"4285",0.001,1.69,-17.2284554833579,1.05617595746841,1.0430779727388
"4286",0.011,1.69,-17.321830514248,1.53506957185664,1.42587058996679
"4287",0.021,1.69,-17.496767852271,1.90594096258846,1.73239708662601
"4288",0.031,1.69,-17.649103302933,2.18290775499153,1.96379350251501
"4289",0.041,1.69,-17.7715629218425,2.38862263654166,2.13648470400638
"4290",0.051,1.69,-17.8693186858017,2.5443759950661,2.26757735707534
"4291",0.061,1.69,-17.948173070318,2.66524196047002,2.36947288237684
"4292",0.071,1.69,-18.0127137053801,2.76127085868732,2.45051990338865
"4293",0.081,1.69,-18.0663211124291,2.83917455036884,2.5163225905469
"4294",0.091,1.69,-18.1114580090785,2.90352456549076,2.57071014479869
"4295",0.101,1.69,-18.1499310703539,2.95751085609322,2.61636027920014
"4296",0.111,1.69,-18.1830833257425,3.0034135905196,2.65518998594485
"4297",0.121,1.69,-18.2119282247486,3.04289962905454,2.68860227784163
"4298",0.131,1.69,-18.2372420680595,3.07721259873152,2.71764488846988
"4299",0.141,1.69,-18.2596280528752,3.10729754392627,2.74311458809506
"4300",0.151,1.69,-18.2795611504682,3.13388453887279,2.76562727791222
"4301",0.161,1.69,-18.297419982746,3.15754598967079,2.78566609276278
"4302",0.171,1.69,-18.3135097883563,3.17873669713965,2.80361506886652
"4303",0.181,1.69,-18.3280792028682,3.19782238711519,2.81978314129999
"4304",0.191,1.69,-18.3413326854383,3.21510037402357,2.83442153755169
"4305",0.201,1.69,-18.3534398394562,3.23081476034779,2.84773657975565
"4306",0.211,1.69,-18.3645424876385,3.24516777675818,2.85989924146489
"4307",0.221,1.69,-18.3747601029851,3.25832835390659,2.87105237484745
"4308",0.231,1.69,-18.3841940214275,3.27043867991394,2.88131624183372
"4309",0.241,1.69,-18.3929307414559,3.28161927272682,2.89079279414228
"4310",0.251,1.69,-18.4010445322144,3.29197294403682,2.89956901910252
"4311",0.261,1.69,-18.408599512575,3.30158792648113,2.90771957999988
"4312",0.271,1.69,-18.4156513217121,3.31054036254844,2.91530891805219
"4313",0.281,1.69,-18.4222484714572,3.31889630176211,2.92239293951017
"4314",0.291,1.69,-18.4284334487096,3.32671331557544,2.92902038012058
"4315",0.301,1.69,-18.4342436200013,3.33404181250807,2.93523391653705
"4316",0.311,1.69,-18.4397119783048,3.34092611634802,2.94107107766602
"4317",0.321,1.69,-18.4448677631838,3.34740535566607,2.94656499665167
"4318",0.331,1.69,-18.4497369785898,3.35351420200148,2.95174503502649
"4319",0.341,1.69,-18.4543428274373,3.3592834858729,2.95663730363566
"4320",0.351,1.69,-18.458706078119,3.36474071353272,2.96126509968468
"4321",0.361,1.69,-18.4628453750531,3.36991050260609,2.96564927522928
"4322",0.371,1.69,-18.4667775029653,3.3748149510689,2.96980854931581
"4323",0.381,1.69,-18.4705176127384,3.3794739511525,2.97375977356102
"4324",0.391,1.69,-18.474079415182,3.38390545752016,2.97751815906664
"4325",0.401,1.69,-18.4774753479081,3.38812571729301,2.981097471072
"4326",0.411,1.69,-18.480716719561,3.39214946810312,2.984510196566
"4327",0.421,1.69,-18.4838138349033,3.39599010923546,2.98776768913648
"4328",0.431,1.69,-18.4867761036531,3.39965985002562,2.99088029457996
"4329",0.441,1.69,-18.4896121354795,3.4031698389599,2.99385746018529
"4330",0.451,1.69,-18.4923298231661,3.40653027634042,2.9967078301122
"4331",0.461,1.69,-18.4949364156235,3.40975051290327,2.99943932888374
"4332",0.471,1.69,-18.4974385821659,3.41283913638957,3.00205923468435
"4333",0.481,1.69,-18.4998424692474,3.41580404775072,3.00457424388534
"4334",0.491,1.69,-18.5021537506675,3.41865252840623,3.00699052799775
"4335",0.501,1.69,-18.5043776721062,3.42139129975549,3.00931378406882
"4336",0.001,1.71,-17.2823546787852,1.05617595746841,1.0430779727388
"4337",0.011,1.71,-17.371268525186,1.53506957185664,1.42587058996679
"4338",0.021,1.71,-17.5442667562816,1.90594096258846,1.73239708662601
"4339",0.031,1.71,-17.6955146394106,2.18290775499153,1.96379350251501
"4340",0.041,1.71,-17.8172847581855,2.38862263654166,2.13648470400638
"4341",0.051,1.71,-17.914567434446,2.5443759950661,2.26757735707534
"4342",0.061,1.71,-17.9930784101725,2.66524196047002,2.36947288237684
"4343",0.071,1.71,-18.0573590317227,2.76127085868732,2.45051990338865
"4344",0.081,1.71,-18.1107630307228,2.83917455036884,2.5163225905469
"4345",0.091,1.71,-18.1557366117742,2.90352456549076,2.57071014479869
"4346",0.101,1.71,-18.19407574716,2.95751085609322,2.61636027920014
"4347",0.111,1.71,-18.2271162390668,3.0034135905196,2.65518998594485
"4348",0.121,1.71,-18.2558664873265,3.04289962905454,2.68860227784163
"4349",0.131,1.71,-18.2810991615069,3.07721259873152,2.71764488846988
"4350",0.141,1.71,-18.3034147827939,3.10729754392627,2.74311458809506
"4351",0.151,1.71,-18.3232863080303,3.13388453887279,2.76562727791222
"4352",0.161,1.71,-18.341090814397,3.15754598967079,2.78566609276278
"4353",0.171,1.71,-18.3571323365666,3.17873669713965,2.80361506886652
"4354",0.181,1.71,-18.3716585580939,3.19782238711519,2.81978314129999
"4355",0.191,1.71,-18.3848731756125,3.21510037402357,2.83442153755169
"4356",0.201,1.71,-18.3969451746779,3.23081476034779,2.84773657975565
"4357",0.211,1.71,-18.4080158721698,3.24516777675818,2.85989924146489
"4358",0.221,1.71,-18.4182043230214,3.25832835390659,2.87105237484745
"4359",0.231,1.71,-18.4276115146568,3.27043867991394,2.88131624183372
"4360",0.241,1.71,-18.4363236527539,3.28161927272682,2.89079279414228
"4361",0.251,1.71,-18.4444147586584,3.29197294403682,2.89956901910252
"4362",0.261,1.71,-18.4519487401413,3.30158792648113,2.90771957999988
"4363",0.271,1.71,-18.4589810554316,3.31054036254844,2.91530891805219
"4364",0.281,1.71,-18.4655600603794,3.31889630176211,2.92239293951017
"4365",0.291,1.71,-18.4717281067104,3.32671331557544,2.92902038012058
"4366",0.301,1.71,-18.4775224432366,3.33404181250807,2.93523391653705
"4367",0.311,1.71,-18.4829759599387,3.34092611634802,2.94107107766602
"4368",0.321,1.71,-18.4881178058853,3.34740535566607,2.94656499665167
"4369",0.331,1.71,-18.4929739051924,3.35351420200148,2.95174503502649
"4370",0.341,1.71,-18.4975673900746,3.3592834858729,2.95663730363566
"4371",0.351,1.71,-18.5019189660921,3.36474071353272,2.96126509968468
"4372",0.361,1.71,-18.5060472216328,3.36991050260609,2.96564927522928
"4373",0.371,1.71,-18.5099688913004,3.3748149510689,2.96980854931581
"4374",0.381,1.71,-18.5136990810043,3.3794739511525,2.97375977356102
"4375",0.391,1.71,-18.5172514610865,3.38390545752016,2.97751815906664
"4376",0.401,1.71,-18.5206384326461,3.38812571729301,2.981097471072
"4377",0.411,1.71,-18.5238712712989,3.39214946810312,2.984510196566
"4378",0.421,1.71,-18.5269602518567,3.39599010923546,2.98776768913648
"4379",0.431,1.71,-18.5299147568151,3.39965985002562,2.99088029457996
"4380",0.441,1.71,-18.5327433710454,3.4031698389599,2.99385746018529
"4381",0.451,1.71,-18.5354539646937,3.40653027634042,2.9967078301122
"4382",0.461,1.71,-18.5380537659637,3.40975051290327,2.99943932888374
"4383",0.471,1.71,-18.5405494251919,3.41283913638957,3.00205923468435
"4384",0.481,1.71,-18.5429470714069,3.41580404775072,3.00457424388534
"4385",0.491,1.71,-18.5452523623798,3.41865252840623,3.00699052799775
"4386",0.501,1.71,-18.5474705290218,3.42139129975549,3.00931378406882
"4387",0.001,1.73,-17.336375409671,1.05617595746841,1.0430779727388
"4388",0.011,1.73,-17.4209171610936,1.53506957185664,1.42587058996679
"4389",0.021,1.73,-17.592015353082,1.90594096258846,1.73239708662601
"4390",0.031,1.73,-17.7421976714766,2.18290775499153,1.96379350251501
"4391",0.041,1.73,-17.8632922734854,2.38862263654166,2.13648470400638
"4392",0.051,1.73,-17.9601114717146,2.5443759950661,2.26757735707534
"4393",0.061,1.73,-18.0382860219644,2.66524196047002,2.36947288237684
"4394",0.071,1.73,-18.1023119217968,2.76127085868732,2.45051990338865
"4395",0.081,1.73,-18.1555166551192,2.83917455036884,2.5163225905469
"4396",0.091,1.73,-18.2003302481271,2.90352456549076,2.57071014479869
"4397",0.101,1.73,-18.2385381874655,2.95751085609322,2.61636027920014
"4398",0.111,1.73,-18.2714691947519,3.0034135905196,2.65518998594485
"4399",0.121,1.73,-18.3001267227387,3.04289962905454,2.68860227784163
"4400",0.131,1.73,-18.3252798836896,3.07721259873152,2.71764488846988
"4401",0.141,1.73,-18.3475265772032,3.10729754392627,2.74311458809506
"4402",0.151,1.73,-18.3673377866811,3.13388453887279,2.76562727791222
"4403",0.161,1.73,-18.3850890760202,3.15754598967079,2.78566609276278
"4404",0.171,1.73,-18.401083300433,3.17873669713965,2.80361506886652
"4405",0.181,1.73,-18.4155672108497,3.19782238711519,2.81978314129999
"4406",0.191,1.73,-18.4287437569155,3.21510037402357,2.83442153755169
"4407",0.201,1.73,-18.4407813189413,3.23081476034779,2.84773657975565
"4408",0.211,1.73,-18.4518207182797,3.24516777675818,2.85989924146489
"4409",0.221,1.73,-18.4619806003194,3.25832835390659,2.87105237484745
"4410",0.231,1.73,-18.4713616110827,3.27043867991394,2.88131624183372
"4411",0.241,1.73,-18.480049669406,3.28161927272682,2.89079279414228
"4412",0.251,1.73,-18.4881185538903,3.29197294403682,2.89956901910252
"4413",0.261,1.73,-18.4956319655115,3.30158792648113,2.90771957999988
"4414",0.271,1.73,-18.5026451852446,3.31054036254844,2.91530891805219
"4415",0.281,1.73,-18.5092064161405,3.31889630176211,2.92239293951017
"4416",0.291,1.73,-18.5153578775092,3.32671331557544,2.92902038012058
"4417",0.301,1.73,-18.521136702845,3.33404181250807,2.93523391653705
"4418",0.311,1.73,-18.5265756812385,3.34092611634802,2.94107107766602
