"","lambda","mu","prob","meanN","meanNb"
"443",0.21,0.81,-44.9989499742973,1.11750027446782,1.0985813555489
"444",0.31,0.81,-45.3756654877147,1.17558557599701,1.14765764806927
"445",0.41,0.81,-45.7626019293011,1.235039658623,1.19810272168897
"446",0.51,0.81,-46.1596987223812,1.29585440665845,1.24990846073688
"447",0.61,0.81,-46.566885858438,1.35801953268528,1.30306457786813
"448",0.71,0.81,-46.9840841485353,1.4215226358386,1.35755867246744
"449",0.81,0.81,-47.4112055132098,1.48634927003117,1.41337629914387
"450",0.91,0.81,-47.8481533069394,1.55248302016967,1.47050104447676
"451",1.01,0.81,-48.2948226725228,1.61990558393662,1.52891460972885
"452",0.01,0.83,-44.1049065737901,1.00545734990796,1.00455644900706
"453",0.11,0.83,-44.4594059522781,1.06078965110932,1.05087974119941
"454",0.21,0.83,-44.8242763234679,1.11750027446782,1.0985813555489
"455",0.31,0.83,-45.1994756563488,1.17558557599701,1.14765764806927
"456",0.41,0.83,-45.5849520669887,1.235039658623,1.19810272168897
"457",0.51,0.83,-45.9806439861598,1.29585440665845,1.24990846073688
"458",0.61,0.83,-46.3864803712345,1.35801953268528,1.30306457786813
"459",0.71,0.83,-46.8023809599286,1.4215226358386,1.35755867246744
"460",0.81,0.83,-47.2282565627451,1.48634927003117,1.41337629914387
"461",0.91,0.83,-47.6640093902038,1.55248302016967,1.47050104447676
"462",1.01,0.83,-48.1095334101668,1.61990558393662,1.52891460972885
"463",0.01,0.85,-43.9425282775446,1.00545734990796,1.00455644900706
"464",0.11,0.85,-44.2954287701761,1.06078965110932,1.05087974119941
"465",0.21,0.85,-44.6587572223816,1.11750027446782,1.0985813555489
"466",0.31,0.85,-45.0324707050882,1.17558557599701,1.14765764806927
"467",0.41,0.85,-45.4165163925007,1.235039658623,1.19810272168897
"468",0.51,0.85,-45.8108317314811,1.29585440665845,1.24990846073688
"469",0.61,0.85,-46.2153446554608,1.35801953268528,1.30306457786813
"470",0.71,0.85,-46.6299738404448,1.4215226358386,1.35755867246744
"471",0.81,0.85,-47.0546289999413,1.48634927003117,1.41337629914387
"472",0.91,0.85,-47.4892112148788,1.55248302016967,1.47050104447676
"473",1.01,0.85,-47.9336132938003,1.61990558393662,1.52891460972885
"474",0.01,0.87,-43.7887826524214,1.00545734990796,1.00455644900706
"475",0.11,0.87,-44.1401160151063,1.06078965110932,1.05087974119941
"476",0.21,0.87,-44.5019332849746,1.11750027446782,1.0985813555489
"477",0.31,0.87,-44.8741906406896,1.17558557599701,1.14765764806927
"478",0.41,0.87,-45.2568343219609,1.235039658623,1.19810272168897
"479",0.51,0.87,-45.6498008006339,1.29585440665845,1.24990846073688
"480",0.61,0.87,-46.0530169965661,1.35801953268528,1.30306457786813
"481",0.71,0.87,-46.4664005358339,1.4215226358386,1.35755867246744
"482",0.81,0.87,-46.8898600480813,1.48634927003117,1.41337629914387
"483",0.91,0.87,-47.3232954990562,1.55248302016967,1.47050104447676
"484",1.01,0.87,-47.7665985535957,1.61990558393662,1.52891460972885
"485",0.01,0.89,-43.6432441289656,1.00545734990796,1.00455644900706
"486",0.11,0.89,-43.9930414921881,1.06078965110932,1.05087974119941
"487",0.21,0.89,-44.3533777066545,1.11750027446782,1.0985813555489
"488",0.31,0.89,-44.7242080649003,1.17558557599701,1.14765764806927
"489",0.41,0.89,-45.1054778797923,1.235039658623,1.19810272168897
"490",0.51,0.89,-45.4971226572838,1.29585440665845,1.24990846073688
"491",0.61,0.89,-45.8990683142043,1.35801953268528,1.30306457786813
"492",0.71,0.89,-46.3112314386101,1.4215226358386,1.35755867246744
"493",0.81,0.89,-46.7335195894912,1.48634927003117,1.41337629914387
"494",0.91,0.89,-47.1658316318547,1.55248302016967,1.47050104447676
"495",1.01,0.89,-47.6080581024289,1.61990558393662,1.52891460972885
"496",0.01,0.91,-43.5055167580896,1.00545734990796,1.00455644900706
"497",0.11,0.91,-43.85380864068,1.06078965110932,1.05087974119941
"498",0.21,0.91,-44.2126933305668,1.11750027446782,1.0985813555489
"499",0.31,0.91,-44.5821252406086,1.17558557599701,1.14765764806927
"500",0.41,0.91,-44.962048764745,1.235039658623,1.19810272168897
"501",0.51,0.91,-45.3523984523731,1.29585440665845,1.24990846073688
"502",0.61,0.91,-45.7530992280005,1.35801953268528,1.30306457786813
"503",0.71,0.91,-46.1640666536848,1.4215226358386,1.35755867246744
"504",0.81,0.91,-46.5852072310348,1.48634927003117,1.41337629914387
"505",0.91,0.91,-47.016418738775,1.55248302016967,1.47050104447676
"506",1.01,0.91,-47.4575906010955,1.61990558393662,1.52891460972885
"507",0.01,0.93,-43.3752263025221,1.00545734990796,1.00455644900706
"508",0.11,0.93,-43.7220416657496,1.06078965110932,1.05087974119941
"509",0.21,0.93,-44.0795028431765,1.11750027446782,1.0985813555489
"510",0.31,0.93,-44.4475633745325,1.17558557599701,1.14765764806927
"511",0.41,0.93,-44.8261667427645,1.235039658623,1.19810272168897
"512",0.51,0.93,-45.2152465499928,1.29585440665845,1.24990846073688
"513",0.61,0.93,-45.6147267389793,1.35801953268528,1.30306457786813
"514",0.71,0.93,-46.024521857601,1.4215226358386,1.35755867246744
"515",0.81,0.93,-46.4445373630862,1.48634927003117,1.41337629914387
"516",0.91,0.93,-46.874669961995,1.55248302016967,1.47050104447676
"517",1.01,0.93,-47.3148079811467,1.61990558393662,1.52891460972885
"518",0.01,0.95,-43.2520378157054,1.00545734990796,1.00455644900706
"519",0.11,0.95,-43.5974066889975,1.06078965110932,1.05087974119941
"520",0.21,0.95,-43.9534734090135,1.11750027446782,1.0985813555489
"521",0.31,0.95,-44.3201906495088,1.17558557599701,1.14765764806927
"522",0.41,0.95,-44.6975009909761,1.235039658623,1.19810272168897
"523",0.51,0.95,-45.0853370981398,1.29585440665845,1.24990846073688
"524",0.61,0.95,-45.4836219431901,1.35801953268528,1.30306457786813
"525",0.71,0.95,-45.8922690722363,1.4215226358386,1.35755867246744
"526",0.81,0.95,-46.3111829117181,1.48634927003117,1.41337629914387
"527",0.91,0.95,-46.7402591107374,1.55248302016967,1.47050104447676
"528",1.01,0.95,-47.1793849144926,1.61990558393662,1.52891460972885
"529",0.01,0.97,-43.1356253274407,1.00545734990796,1.00455644900706
"530",0.11,0.97,-43.4795764114255,1.06078965110932,1.05087974119941
"531",0.21,0.97,-43.8342764337819,1.11750027446782,1.0985813555489
"532",0.31,0.97,-44.199677209545,1.17558557599701,1.14765764806927
"533",0.41,0.97,-44.5757204253233,1.235039658623,1.19810272168897
"534",0.51,0.97,-44.9623378182895,1.29585440665845,1.24990846073688
"535",0.61,0.97,-45.3594514011345,1.35801953268528,1.30306457786813
"536",0.71,0.97,-45.7669737304476,1.4215226358386,1.35755867246744
"537",0.81,0.97,-46.1848082152445,1.48634927003117,1.41337629914387
"538",0.91,0.97,-46.6128494615885,1.55248302016967,1.47050104447676
"539",1.01,0.97,-47.0509836484649,1.61990558393662,1.52891460972885
"540",0.01,0.99,-43.0256878183376,1.00545734990796,1.00455644900706
"541",0.11,0.99,-43.3682492430461,1.06078965110932,1.05087974119941
"542",0.21,0.99,-43.7216097720016,1.11750027446782,1.0985813555489
"543",0.31,0.99,-44.0857203690032,1.17558557599701,1.14765764806927
"544",0.41,0.99,-44.46052183553,1.235039658623,1.19810272168897
"545",0.51,0.99,-44.8459449911864,1.29585440665845,1.24990846073688
"546",0.61,0.99,-45.2419109003316,1.35801953268528,1.30306457786813
"547",0.71,0.99,-45.6483311423343,1.4215226358386,1.35755867246744
"548",0.81,0.99,-46.0651081221619,1.48634927003117,1.41337629914387
"549",0.91,0.99,-46.4921354172294,1.55248302016967,1.47050104447676
"550",1.01,0.99,-46.9292981556492,1.61990558393662,1.52891460972885
"551",0.01,1.01,-42.921943285149,1.00545734990796,1.00455644900706
"552",0.11,1.01,-43.2631426214037,1.06078965110932,1.05087974119941
"553",0.21,1.01,-43.6151903169531,1.11750027446782,1.0985813555489
"554",0.31,1.01,-43.9780364920574,1.17558557599701,1.14765764806927
"555",0.41,1.01,-44.3516210719872,1.235039658623,1.19810272168897
"556",0.51,1.01,-44.7358739688873,1.29585440665845,1.24990846073688
"557",0.61,1.01,-45.1307153100334,1.35801953268528,1.30306457786813
"558",0.71,1.01,-45.5360557099131,1.4215226358386,1.35755867246744
"559",0.81,1.01,-45.9517965828207,1.48634927003117,1.41337629914387
"560",0.91,1.01,-46.3778304918743,1.55248302016967,1.47050104447676
"561",1.01,1.01,-46.8140415295776,1.61990558393662,1.52891460972885
"562",0.01,1.03,-42.8241272199268,1.00545734990796,1.00455644900706
"563",0.11,1.03,-43.1639914905008,1.06078965110932,1.05087974119941
"564",0.21,1.03,-43.5147524793726,1.11750027446782,1.0985813555489
"565",0.31,1.03,-43.8763594711542,1.17558557599701,1.14765764806927
"566",0.41,1.03,-44.2487515239814,1.235039658623,1.19810272168897
"567",0.51,1.03,-44.6318576527558,1.29585440665845,1.24990846073688
"568",0.61,1.03,-45.0255970589867,1.35801953268528,1.30306457786813
"569",0.71,1.03,-45.4298794046482,1.4215226358386,1.35755867246744
"570",0.81,1.03,-45.844605126726,1.48634927003117,1.41337629914387
"571",0.91,1.03,-46.269665788345,1.55248302016967,1.47050104447676
"572",1.01,1.03,-46.7049444615811,1.61990558393662,1.52891460972885
"573",0.01,1.05,-42.7319912362961,1.00545734990796,1.00455644900706
"574",0.11,1.05,-43.0705469268485,1.06078965110932,1.05087974119941
"575",0.21,1.05,-43.4200468132756,1.11750027446782,1.0985813555489
"576",0.31,1.05,-43.78043935261,1.17558557599701,1.14765764806927
"577",0.41,1.05,-44.151662745062,1.235039658623,1.19810272168897
"578",0.51,1.05,-44.5336451186025,1.29585440665845,1.24990846073688
"579",0.61,1.05,-44.9263047603466,1.35801953268528,1.30306457786813
"580",0.71,1.05,-45.3295503921393,1.4215226358386,1.35755867246744
"581",0.81,1.05,-45.7432814870023,1.48634927003117,1.41337629914387
"582",0.91,1.05,-46.1673886223147,1.55248302016967,1.47050104447676
"583",1.01,1.05,-46.6017538648157,1.61990558393662,1.52891460972885
"584",0.01,1.07,-42.6453018261635,1.00545734990796,1.00455644900706
"585",0.11,1.07,-42.9825748959547,1.06078965110932,1.05087974119941
"586",0.21,1.07,-43.3308387722237,1.11750027446782,1.0985813555489
"587",0.31,1.07,-43.6900410926543,1.17558557599701,1.14765764806927
"588",0.41,1.07,-44.0601192088624,1.235039658623,1.19810272168897
"589",0.51,1.07,-44.4410003722828,1.29585440665845,1.24990846073688
"590",0.61,1.07,-44.8326019670524,1.35801953268528,1.30306457786813
"591",0.71,1.07,-45.2348317872784,1.4215226358386,1.35755867246744
"592",0.81,1.07,-45.6475883553328,1.48634927003117,1.41337629914387
"593",0.91,1.07,-46.0707612770331,1.55248302016967,1.47050104447676
"594",1.01,1.07,-46.5042316287756,1.61990558393662,1.52891460972885
"595",0.01,1.09,-42.5638392323375,1.00545734990796,1.00455644900706
"596",0.11,1.09,-42.8998551247289,1.06078965110932,1.05087974119941
"597",0.21,1.09,-43.2469075815123,1.11750027446782,1.0985813555489
"598",0.31,1.09,-43.6049434294002,1.17558557599701,1.14765764806927
"599",0.41,1.09,-43.9738991808527,1.235039658623,1.19810272168897
"600",0.51,1.09,-44.3537012212325,1.29585440665845,1.24990846073688
"601",0.61,1.09,-44.7442660431474,1.35801953268528,1.30306457786813
"602",0.71,1.09,-45.1455005253541,1.4215226358386,1.35755867246744
"603",0.81,1.09,-45.5573022528522,1.48634927003117,1.41337629914387
"604",0.91,1.09,-45.9795598740097,1.55248302016967,1.47050104447676
"605",1.01,1.09,-46.4121534897713,1.61990558393662,1.52891460972885
"606",0.01,1.11,-42.4873964243887,1.00545734990796,1.00455644900706
"607",0.11,1.11,-42.8221800771316,1.06078965110932,1.05087974119941
"608",0.21,1.11,-43.1680452136083,1.11750027446782,1.0985813555489
"609",0.31,1.11,-43.5249378580686,1.17558557599701,1.14765764806927
"610",0.41,1.11,-43.8927936933505,1.235039658623,1.19810272168897
"611",0.51,1.11,-44.2715382492667,1.29585440665845,1.24990846073688
"612",0.61,1.11,-44.6610871383665,1.35801953268528,1.30306457786813
"613",0.71,1.11,-45.0613463364312,1.4215226358386,1.35755867246744
"614",0.81,1.11,-45.4722125043188,1.48634927003117,1.41337629914387
"615",0.91,1.11,-45.8935733469824,1.55248302016967,1.47050104447676
"616",1.01,1.11,-46.3253080046975,1.61990558393662,1.52891460972885
"617",0.01,1.13,-42.4157781666636,1.00545734990796,1.00455644900706
"618",0.11,1.13,-42.7493540219824,1.06078965110932,1.05087974119941
"619",0.21,1.13,-43.0940554557491,1.11750027446782,1.0985813555489
"620",0.31,1.13,-43.4498276983795,1.17558557599701,1.14765764806927
"621",0.41,1.13,-43.8166056127045,1.235039658623,1.19810272168897
"622",0.51,1.13,-44.1943138835558,1.29585440665845,1.24990846073688
"623",0.61,1.13,-44.5828672549066,1.35801953268528,1.30306457786813
"624",0.71,1.13,-44.9821708119168,1.4215226358386,1.35755867246744
"625",0.81,1.13,-45.3921203044798,1.48634927003117,1.41337629914387
"626",0.91,1.13,-45.812602508084,1.55248302016967,1.47050104447676
"627",1.01,1.13,-46.2434956170045,1.61990558393662,1.52891460972885
"628",0.01,1.15,-42.3488001687292,1.00545734990796,1.00455644900706
"629",0.11,1.15,-42.6811921832003,1.06078965110932,1.05087974119941
"630",0.21,1.15,-43.0247530599811,1.11750027446782,1.0985813555489
"631",0.31,1.15,-43.3794272443863,1.17558557599701,1.14765764806927
"632",0.41,1.15,-43.7451487889255,1.235039658623,1.19810272168897
"633",0.51,1.15,-44.1218415440539,1.29585440665845,1.24990846073688
"634",0.61,1.15,-44.5094193966544,1.35801953268528,1.30306457786813
"635",0.71,1.15,-44.9077865535891,1.4215226358386,1.35755867246744
"636",0.81,1.15,-45.3168378669037,1.48634927003117,1.41337629914387
"637",0.91,1.15,-45.7364591964814,1.55248302016967,1.47050104447676
"638",1.01,1.15,-46.1665278051473,1.61990558393662,1.52891460972885
"639",0.01,1.17,-42.2862883096958,1.00545734990796,1.00455644900706
"640",0.11,1.17,-42.6175199639301,1.06078965110932,1.05087974119941
"641",0.21,1.17,-42.959962967086,1.11750027446782,1.0985813555489
"642",0.31,1.17,-43.313560988203,1.17558557599701,1.14765764806927
"643",0.41,1.17,-43.6782472792148,1.235039658623,1.19810272168897
"644",0.51,1.17,-44.0539448668301,1.29585440665845,1.24990846073688
"645",0.61,1.17,-44.4405667923209,1.35801953268528,1.30306457786813
"646",0.71,1.17,-44.8380163965384,1.4215226358386,1.35755867246744
"647",0.81,1.17,-45.2461876467297,1.48634927003117,1.41337629914387
"648",0.91,1.17,-45.6649655009366,1.55248302016967,1.47050104447676
"649",1.01,1.17,-46.0942263049613,1.61990558393662,1.52891460972885
"650",0.01,1.19,-42.2281495903007,1.00545734990796,1.00455644900706
"651",0.11,1.19,-42.5582634433078,1.06078965110932,1.05087974119941
"652",0.21,1.19,-42.8996298566005,1.11750027446782,1.0985813555489
"653",0.31,1.19,-43.2521917366888,1.17558557599701,1.14765764806927
"654",0.41,1.19,-43.6158815500606,1.235039658623,1.19810272168897
"655",0.51,1.19,-43.990621516152,1.29585440665845,1.24990846073688
"656",0.61,1.19,-44.3763238483911,1.35801953268528,1.30306457786813
"657",0.71,1.19,-44.7728910406227,1.4215226358386,1.35755867246744
"658",0.81,1.19,-45.1802161954764,1.48634927003117,1.41337629914387
"659",0.91,1.19,-45.5981833904421,1.55248302016967,1.47050104447676
"660",1.01,1.19,-46.0266680766239,1.61990558393662,1.52891460972885
"661",0.01,1.21,-42.1740683494888,1.00545734990796,1.00455644900706
"662",0.11,1.21,-42.5030634175733,1.06078965110932,1.05087974119941
"663",0.21,1.21,-42.8433520779404,1.11750027446782,1.0985813555489
"664",0.31,1.21,-43.1948764777679,1.17558557599701,1.14765764806927
"665",0.41,1.21,-43.5575683015451,1.235039658623,1.19810272168897
"666",0.51,1.21,-43.9313489651144,1.29585440665845,1.24990846073688
"667",0.61,1.21,-44.3161298579502,1.35801953268528,1.30306457786813
"668",0.71,1.21,-44.7118126309737,1.4215226358386,1.35755867246744
"669",0.81,1.21,-45.1182895264508,1.48634927003117,1.41337629914387
"670",0.91,1.21,-45.5354437457234,1.55248302016967,1.47050104447676
