"","prop","mu","prob","meanN","meanNb"
"688",0.95,1.53,-18.8103617794454,3.48605820696548,3.01496926007825
"689",0.96,1.53,-18.4019810846209,3.48682244886804,3.01563022604803
"690",0.97,1.53,-17.9978323902345,3.48757121627365,3.0162778086691
"691",0.98,1.53,-17.5978288837142,3.48830497438032,3.01691241027487
"692",0.99,1.53,-17.2018863966175,3.4890241699279,3.01753441723495
"693",1,1.53,-16.8099232983309,3.48972923210449,3.01814420073902
"694",0.92,1.55,-20.1155156114897,3.48366768476924,3.01290178142205
"695",0.93,1.55,-19.6938898834253,3.48448134074769,3.0136054838899
"696",0.94,1.55,-19.2767736078721,3.4852780059468,3.01429449162967
"697",0.95,1.55,-18.8640713439812,3.48605820696548,3.01496926007825
"698",0.96,1.55,-18.4556906491567,3.48682244886804,3.01563022604803
"699",0.97,1.55,-18.0515419547704,3.48757121627365,3.0162778086691
"700",0.98,1.55,-17.65153844825,3.48830497438032,3.01691241027487
"701",0.99,1.55,-17.2555959611533,3.4890241699279,3.01753441723495
"702",1,1.55,-16.8636328628667,3.48972923210449,3.01814420073902
"703",0.92,1.57,-20.1693682851235,3.48366768476924,3.01290178142205
"704",0.93,1.57,-19.7477425570591,3.48448134074769,3.0136054838899
"705",0.94,1.57,-19.3306262815059,3.4852780059468,3.01429449162967
"706",0.95,1.57,-18.917924017615,3.48605820696548,3.01496926007825
"707",0.96,1.57,-18.5095433227905,3.48682244886804,3.01563022604803
"708",0.97,1.57,-18.1053946284042,3.48757121627365,3.0162778086691
"709",0.98,1.57,-17.7053911218838,3.48830497438032,3.01691241027487
"710",0.99,1.57,-17.3094486347871,3.4890241699279,3.01753441723495
"711",1,1.57,-16.9174855365005,3.48972923210449,3.01814420073902
"712",0.92,1.59,-20.2233581591379,3.48366768476924,3.01290178142205
"713",0.93,1.59,-19.8017324310735,3.48448134074769,3.0136054838899
"714",0.94,1.59,-19.3846161555203,3.4852780059468,3.01429449162967
"715",0.95,1.59,-18.9719138916294,3.48605820696548,3.01496926007825
"716",0.96,1.59,-18.5635331968049,3.48682244886804,3.01563022604803
"717",0.97,1.59,-18.1593845024186,3.48757121627365,3.0162778086691
"718",0.98,1.59,-17.7593809958982,3.48830497438032,3.01691241027487
"719",0.99,1.59,-17.3634385088015,3.4890241699279,3.01753441723495
"720",1,1.59,-16.9714754105149,3.48972923210449,3.01814420073902
"721",0.92,1.61,-20.2774797158041,3.48366768476924,3.01290178142205
"722",0.93,1.61,-19.8558539877396,3.48448134074769,3.0136054838899
"723",0.94,1.61,-19.4387377121865,3.4852780059468,3.01429449162967
"724",0.95,1.61,-19.0260354482955,3.48605820696548,3.01496926007825
"725",0.96,1.61,-18.617654753471,3.48682244886804,3.01563022604803
"726",0.97,1.61,-18.2135060590847,3.48757121627365,3.0162778086691
"727",0.98,1.61,-17.8135025525643,3.48830497438032,3.01691241027487
"728",0.99,1.61,-17.4175600654676,3.4890241699279,3.01753441723495
"729",1,1.61,-17.0255969671811,3.48972923210449,3.01814420073902
"730",0.92,1.63,-20.3317278029516,3.48366768476924,3.01290178142205
"731",0.93,1.63,-19.9101020748872,3.48448134074769,3.0136054838899
"732",0.94,1.63,-19.492985799334,3.4852780059468,3.01429449162967
"733",0.95,1.63,-19.0802835354431,3.48605820696548,3.01496926007825
"734",0.96,1.63,-18.6719028406186,3.48682244886804,3.01563022604803
"735",0.97,1.63,-18.2677541462323,3.48757121627365,3.0162778086691
"736",0.98,1.63,-17.8677506397119,3.48830497438032,3.01691241027487
"737",0.99,1.63,-17.4718081526152,3.4890241699279,3.01753441723495
"738",1,1.63,-17.0798450543286,3.48972923210449,3.01814420073902
"739",0.92,1.65,-20.3860976102847,3.48366768476924,3.01290178142205
"740",0.93,1.65,-19.9644718822202,3.48448134074769,3.0136054838899
"741",0.94,1.65,-19.5473556066671,3.4852780059468,3.01429449162967
"742",0.95,1.65,-19.1346533427761,3.48605820696548,3.01496926007825
"743",0.96,1.65,-18.7262726479516,3.48682244886804,3.01563022604803
"744",0.97,1.65,-18.3221239535653,3.48757121627365,3.0162778086691
"745",0.98,1.65,-17.9221204470449,3.48830497438032,3.01691241027487
"746",0.99,1.65,-17.5261779599482,3.4890241699279,3.01753441723495
"747",1,1.65,-17.1342148616617,3.48972923210449,3.01814420073902
"748",0.92,1.67,-20.4405846473106,3.48366768476924,3.01290178142205
"749",0.93,1.67,-20.0189589192462,3.48448134074769,3.0136054838899
"750",0.94,1.67,-19.601842643693,3.4852780059468,3.01429449162967
"751",0.95,1.67,-19.1891403798021,3.48605820696548,3.01496926007825
"752",0.96,1.67,-18.7807596849776,3.48682244886804,3.01563022604803
"753",0.97,1.67,-18.3766109905912,3.48757121627365,3.0162778086691
"754",0.98,1.67,-17.9766074840709,3.48830497438032,3.01691241027487
"755",0.99,1.67,-17.5806649969742,3.4890241699279,3.01753441723495
"756",1,1.67,-17.1887018986876,3.48972923210449,3.01814420073902
"757",0.92,1.69,-20.4951847227614,3.48366768476924,3.01290178142205
"758",0.93,1.69,-20.073558994697,3.48448134074769,3.0136054838899
"759",0.94,1.69,-19.6564427191438,3.4852780059468,3.01429449162967
"760",0.95,1.69,-19.2437404552529,3.48605820696548,3.01496926007825
"761",0.96,1.69,-18.8353597604284,3.48682244886804,3.01563022604803
"762",0.97,1.69,-18.431211066042,3.48757121627365,3.0162778086691
"763",0.98,1.69,-18.0312075595217,3.48830497438032,3.01691241027487
"764",0.99,1.69,-17.635265072425,3.4890241699279,3.01753441723495
"765",1,1.69,-17.2433019741384,3.48972923210449,3.01814420073902
"766",0.92,1.71,-20.5498939253954,3.48366768476924,3.01290178142205
"767",0.93,1.71,-20.128268197331,3.48448134074769,3.0136054838899
"768",0.94,1.71,-19.7111519217778,3.4852780059468,3.01429449162967
"769",0.95,1.71,-19.2984496578868,3.48605820696548,3.01496926007825
"770",0.96,1.71,-18.8900689630623,3.48682244886804,3.01563022604803
"771",0.97,1.71,-18.485920268676,3.48757121627365,3.0162778086691
"772",0.98,1.71,-18.0859167621556,3.48830497438032,3.01691241027487
"773",0.99,1.71,-17.6899742750589,3.4890241699279,3.01753441723495
"774",1,1.71,-17.2980111767724,3.48972923210449,3.01814420073902
"775",0.92,1.73,-20.6047086060781,3.48366768476924,3.01290178142205
"776",0.93,1.73,-20.1830828780137,3.48448134074769,3.0136054838899
"777",0.94,1.73,-19.7659666024605,3.4852780059468,3.01429449162967
"778",0.95,1.73,-19.3532643385696,3.48605820696548,3.01496926007825
"779",0.96,1.73,-18.9448836437451,3.48682244886804,3.01563022604803
"780",0.97,1.73,-18.5407349493587,3.48757121627365,3.0162778086691
"781",0.98,1.73,-18.1407314428384,3.48830497438032,3.01691241027487
"782",0.99,1.73,-17.7447889557417,3.4890241699279,3.01753441723495
"783",1,1.73,-17.3528258574551,3.48972923210449,3.01814420073902
"784",0.92,1.75,-20.659625361049,3.48366768476924,3.01290178142205
"785",0.93,1.75,-20.2379996329845,3.48448134074769,3.0136054838899
"786",0.94,1.75,-19.8208833574314,3.4852780059468,3.01429449162967
"787",0.95,1.75,-19.4081810935404,3.48605820696548,3.01496926007825
"788",0.96,1.75,-18.9998003987159,3.48682244886804,3.01563022604803
"789",0.97,1.75,-18.5956517043296,3.48757121627365,3.0162778086691
"790",0.98,1.75,-18.1956481978092,3.48830497438032,3.01691241027487
"791",0.99,1.75,-17.7997057107125,3.4890241699279,3.01753441723495
"792",1,1.75,-17.407742612426,3.48972923210449,3.01814420073902
"793",0.92,1.77,-20.7146410162872,3.48366768476924,3.01290178142205
"794",0.93,1.77,-20.2930152882228,3.48448134074769,3.0136054838899
"795",0.94,1.77,-19.8758990126696,3.4852780059468,3.01429449162967
"796",0.95,1.77,-19.4631967487786,3.48605820696548,3.01496926007825
"797",0.96,1.77,-19.0548160539541,3.48682244886804,3.01563022604803
"798",0.97,1.77,-18.6506673595678,3.48757121627365,3.0162778086691
"799",0.98,1.77,-18.2506638530474,3.48830497438032,3.01691241027487
"800",0.99,1.77,-17.8547213659507,3.4890241699279,3.01753441723495
"801",1,1.77,-17.4627582676642,3.48972923210449,3.01814420073902
"802",0.92,1.79,-20.7697526128988,3.48366768476924,3.01290178142205
"803",0.93,1.79,-20.3481268848344,3.48448134074769,3.0136054838899
"804",0.94,1.79,-19.9310106092812,3.4852780059468,3.01429449162967
"805",0.95,1.79,-19.5183083453903,3.48605820696548,3.01496926007825
"806",0.96,1.79,-19.1099276505658,3.48682244886804,3.01563022604803
"807",0.97,1.79,-18.7057789561795,3.48757121627365,3.0162778086691
"808",0.98,1.79,-18.3057754496591,3.48830497438032,3.01691241027487
"809",0.99,1.79,-17.9098329625624,3.4890241699279,3.01753441723495
"810",1,1.79,-17.5178698642758,3.48972923210449,3.01814420073902
"811",0.92,1.81,-20.824957393452,3.48366768476924,3.01290178142205
"812",0.93,1.81,-20.4033316653876,3.48448134074769,3.0136054838899
"813",0.94,1.81,-19.9862153898344,3.4852780059468,3.01429449162967
"814",0.95,1.81,-19.5735131259435,3.48605820696548,3.01496926007825
"815",0.96,1.81,-19.1651324311189,3.48682244886804,3.01563022604803
"816",0.97,1.81,-18.7609837367326,3.48757121627365,3.0162778086691
"817",0.98,1.81,-18.3609802302123,3.48830497438032,3.01691241027487
"818",0.99,1.81,-17.9650377431156,3.4890241699279,3.01753441723495
"819",1,1.81,-17.573074644829,3.48972923210449,3.01814420073902
"820",0.92,1.83,-20.8802527891932,3.48366768476924,3.01290178142205
"821",0.93,1.83,-20.4586270611288,3.48448134074769,3.0136054838899
"822",0.94,1.83,-20.0415107855757,3.4852780059468,3.01429449162967
"823",0.95,1.83,-19.6288085216847,3.48605820696548,3.01496926007825
"824",0.96,1.83,-19.2204278268602,3.48682244886804,3.01563022604803
"825",0.97,1.83,-18.8162791324739,3.48757121627365,3.0162778086691
"826",0.98,1.83,-18.4162756259535,3.48830497438032,3.01691241027487
"827",0.99,1.83,-18.0203331388568,3.4890241699279,3.01753441723495
"828",1,1.83,-17.6283700405703,3.48972923210449,3.01814420073902
"829",0.92,1.85,-20.9356364080838,3.48366768476924,3.01290178142205
"830",0.93,1.85,-20.5140106800194,3.48448134074769,3.0136054838899
"831",0.94,1.85,-20.0968944044662,3.4852780059468,3.01429449162967
"832",0.95,1.85,-19.6841921405752,3.48605820696548,3.01496926007825
"833",0.96,1.85,-19.2758114457507,3.48682244886804,3.01563022604803
"834",0.97,1.85,-18.8716627513644,3.48757121627365,3.0162778086691
"835",0.98,1.85,-18.471659244844,3.48830497438032,3.01691241027487
"836",0.99,1.85,-18.0757167577473,3.4890241699279,3.01753441723495
"837",1,1.85,-17.6837536594608,3.48972923210449,3.01814420073902
"838",0.92,1.87,-20.9911060235985,3.48366768476924,3.01290178142205
"839",0.93,1.87,-20.5694802955341,3.48448134074769,3.0136054838899
"840",0.94,1.87,-20.152364019981,3.4852780059468,3.01429449162967
"841",0.95,1.87,-19.73966175609,3.48605820696548,3.01496926007825
"842",0.96,1.87,-19.3312810612655,3.48682244886804,3.01563022604803
"843",0.97,1.87,-18.9271323668792,3.48757121627365,3.0162778086691
"844",0.98,1.87,-18.5271288603588,3.48830497438032,3.01691241027487
"845",0.99,1.87,-18.1311863732621,3.4890241699279,3.01753441723495
"846",1,1.87,-17.7392232749755,3.48972923210449,3.01814420073902
"847",0.92,1.89,-21.0466595642357,3.48366768476924,3.01290178142205
"848",0.93,1.89,-20.6250338361713,3.48448134074769,3.0136054838899
"849",0.94,1.89,-20.2079175606181,3.4852780059468,3.01429449162967
"850",0.95,1.89,-19.7952152967272,3.48605820696548,3.01496926007825
"851",0.96,1.89,-19.3868346019027,3.48682244886804,3.01563022604803
"852",0.97,1.89,-18.9826859075163,3.48757121627365,3.0162778086691
"853",0.98,1.89,-18.582682400996,3.48830497438032,3.01691241027487
"854",0.99,1.89,-18.1867399138993,3.4890241699279,3.01753441723495
"855",1,1.89,-17.7947768156127,3.48972923210449,3.01814420073902
"856",0.92,1.91,-21.1022951036881,3.48366768476924,3.01290178142205
"857",0.93,1.91,-20.6806693756237,3.48448134074769,3.0136054838899
"858",0.94,1.91,-20.2635531000705,3.4852780059468,3.01429449162967
"859",0.95,1.91,-19.8508508361795,3.48605820696548,3.01496926007825
"860",0.96,1.91,-19.442470141355,3.48682244886804,3.01563022604803
"861",0.97,1.91,-19.0383214469687,3.48757121627365,3.0162778086691
"862",0.98,1.91,-18.6383179404483,3.48830497438032,3.01691241027487
"863",0.99,1.91,-18.2423754533516,3.4890241699279,3.01753441723495
"864",1,1.91,-17.8504123550651,3.48972923210449,3.01814420073902
"865",0.92,1.93,-21.1580108516315,3.48366768476924,3.01290178142205
"866",0.93,1.93,-20.7363851235671,3.48448134074769,3.0136054838899
"867",0.94,1.93,-20.319268848014,3.4852780059468,3.01429449162967
"868",0.95,1.93,-19.906566584123,3.48605820696548,3.01496926007825
"869",0.96,1.93,-19.4981858892985,3.48682244886804,3.01563022604803
"870",0.97,1.93,-19.0940371949122,3.48757121627365,3.0162778086691
"871",0.98,1.93,-18.6940336883918,3.48830497438032,3.01691241027487
"872",0.99,1.93,-18.2980912012951,3.4890241699279,3.01753441723495
"873",1,1.93,-17.9061281030086,3.48972923210449,3.01814420073902
"874",0.92,1.95,-21.2138051450894,3.48366768476924,3.01290178142205
"875",0.93,1.95,-20.792179417025,3.48448134074769,3.0136054838899
"876",0.94,1.95,-20.3750631414719,3.4852780059468,3.01429449162967
"877",0.95,1.95,-19.9623608775809,3.48605820696548,3.01496926007825
"878",0.96,1.95,-19.5539801827564,3.48682244886804,3.01563022604803
"879",0.97,1.95,-19.1498314883701,3.48757121627365,3.0162778086691
"880",0.98,1.95,-18.7498279818497,3.48830497438032,3.01691241027487
"881",0.99,1.95,-18.353885494753,3.4890241699279,3.01753441723495
"882",1,1.95,-17.9619223964664,3.48972923210449,3.01814420073902
"883",0.92,1.97,-21.2696764403338,3.48366768476924,3.01290178142205
"884",0.93,1.97,-20.8480507122694,3.48448134074769,3.0136054838899
"885",0.94,1.97,-20.4309344367162,3.4852780059468,3.01429449162967
"886",0.95,1.97,-20.0182321728253,3.48605820696548,3.01496926007825
"887",0.96,1.97,-19.6098514780008,3.48682244886804,3.01563022604803
"888",0.97,1.97,-19.2057027836144,3.48757121627365,3.0162778086691
"889",0.98,1.97,-18.8056992770941,3.48830497438032,3.01691241027487
"890",0.99,1.97,-18.4097567899974,3.4890241699279,3.01753441723495
"891",1,1.97,-18.0177936917108,3.48972923210449,3.01814420073902
"892",0.92,1.99,-21.3256233052887,3.48366768476924,3.01290178142205
"893",0.93,1.99,-20.9039975772243,3.48448134074769,3.0136054838899
"894",0.94,1.99,-20.4868813016711,3.4852780059468,3.01429449162967
"895",0.95,1.99,-20.0741790377801,3.48605820696548,3.01496926007825
"896",0.96,1.99,-19.6657983429556,3.48682244886804,3.01563022604803
"897",0.97,1.99,-19.2616496485693,3.48757121627365,3.0162778086691
"898",0.98,1.99,-18.8616461420489,3.48830497438032,3.01691241027487
"899",0.99,1.99,-18.4657036549522,3.4890241699279,3.01753441723495
"900",1,1.99,-18.0737405566657,3.48972923210449,3.01814420073902
"901",0.92,2.01,-21.3816444124018,3.48366768476924,3.01290178142205
"902",0.93,2.01,-20.9600186843374,3.48448134074769,3.0136054838899
"903",0.94,2.01,-20.5429024087842,3.4852780059468,3.01429449162967
"904",0.95,2.01,-20.1302001448933,3.48605820696548,3.01496926007825
"905",0.96,2.01,-19.7218194500688,3.48682244886804,3.01563022604803
"906",0.97,2.01,-19.3176707556825,3.48757121627365,3.0162778086691
"907",0.98,2.01,-18.9176672491621,3.48830497438032,3.01691241027487
"908",0.99,2.01,-18.5217247620654,3.4890241699279,3.01753441723495
"909",1,2.01,-18.1297616637788,3.48972923210449,3.01814420073902
"910",0.92,2.03,-21.4377385319548,3.48366768476924,3.01290178142205
"911",0.93,2.03,-21.0161128038904,3.48448134074769,3.0136054838899
"912",0.94,2.03,-20.5989965283372,3.4852780059468,3.01429449162967
"913",0.95,2.03,-20.1862942644463,3.48605820696548,3.01496926007825
"914",0.96,2.03,-19.7779135696218,3.48682244886804,3.01563022604803
"915",0.97,2.03,-19.3737648752355,3.48757121627365,3.0162778086691
"916",0.98,2.03,-18.9737613687151,3.48830497438032,3.01691241027487
"917",0.99,2.03,-18.5778188816184,3.4890241699279,3.01753441723495
"918",1,2.03,-18.1858557833318,3.48972923210449,3.01814420073902
"919",0.92,2.05,-21.4939045257827,3.48366768476924,3.01290178142205
"920",0.93,2.05,-21.0722787977183,3.48448134074769,3.0136054838899
"921",0.94,2.05,-20.6551625221651,3.4852780059468,3.01429449162967
"922",0.95,2.05,-20.2424602582742,3.48605820696548,3.01496926007825
"923",0.96,2.05,-19.8340795634497,3.48682244886804,3.01563022604803
"924",0.97,2.05,-19.4299308690634,3.48757121627365,3.0162778086691
"925",0.98,2.05,-19.029927362543,3.48830497438032,3.01691241027487
"926",0.99,2.05,-18.6339848754463,3.4890241699279,3.01753441723495
"927",1,2.05,-18.2420217771597,3.48972923210449,3.01814420073902
"928",0.92,2.07,-21.550141341377,3.48366768476924,3.01290178142205
"929",0.93,2.07,-21.1285156133126,3.48448134074769,3.0136054838899
"930",0.94,2.07,-20.7113993377594,3.4852780059468,3.01429449162967
"931",0.95,2.07,-20.2986970738685,3.48605820696548,3.01496926007825
"932",0.96,2.07,-19.890316379044,3.48682244886804,3.01563022604803
"933",0.97,2.07,-19.4861676846576,3.48757121627365,3.0162778086691
"934",0.98,2.07,-19.0861641781373,3.48830497438032,3.01691241027487
"935",0.99,2.07,-18.6902216910406,3.4890241699279,3.01753441723495
"936",1,2.07,-18.298258592754,3.48972923210449,3.01814420073902
"937",0.92,2.09,-21.6064480063474,3.48366768476924,3.01290178142205
"938",0.93,2.09,-21.184822278283,3.48448134074769,3.0136054838899
"939",0.94,2.09,-20.7677060027298,3.4852780059468,3.01429449162967
"940",0.95,2.09,-20.3550037388389,3.48605820696548,3.01496926007825
"941",0.96,2.09,-19.9466230440144,3.48682244886804,3.01563022604803
"942",0.97,2.09,-19.5424743496281,3.48757121627365,3.0162778086691
"943",0.98,2.09,-19.1424708431077,3.48830497438032,3.01691241027487
"944",0.99,2.09,-18.746528356011,3.4890241699279,3.01753441723495
"945",1,2.09,-18.3545652577244,3.48972923210449,3.01814420073902
"946",0.92,2.11,-21.6628236232198,3.48366768476924,3.01290178142205
"947",0.93,2.11,-21.2411978951553,3.48448134074769,3.0136054838899
"948",0.94,2.11,-20.8240816196022,3.4852780059468,3.01429449162967
"949",0.95,2.11,-20.4113793557112,3.48605820696548,3.01496926007825
"950",0.96,2.11,-20.0029986608867,3.48682244886804,3.01563022604803
"951",0.97,2.11,-19.5988499665004,3.48757121627365,3.0162778086691
"952",0.98,2.11,-19.19884645998,3.48830497438032,3.01691241027487
"953",0.99,2.11,-18.8029039728833,3.4890241699279,3.01753441723495
"954",1,2.11,-18.4109408745968,3.48972923210449,3.01814420073902
"955",0.92,2.13,-21.7192673645484,3.48366768476924,3.01290178142205
"956",0.93,2.13,-21.297641636484,3.48448134074769,3.0136054838899
"957",0.94,2.13,-20.8805253609308,3.4852780059468,3.01429449162967
"958",0.95,2.13,-20.4678230970399,3.48605820696548,3.01496926007825
"959",0.96,2.13,-20.0594424022153,3.48682244886804,3.01563022604803
"960",0.97,2.13,-19.655293707829,3.48757121627365,3.0162778086691
"961",0.98,2.13,-19.2552902013086,3.48830497438032,3.01691241027487
"962",0.99,2.13,-18.8593477142119,3.4890241699279,3.01753441723495
"963",1,2.13,-18.4673846159254,3.48972923210449,3.01814420073902
"964",0.92,2.15,-21.7757784683237,3.48366768476924,3.01290178142205
"965",0.93,2.15,-21.3541527402593,3.48448134074769,3.0136054838899
"966",0.94,2.15,-20.9370364647061,3.4852780059468,3.01429449162967
"967",0.95,2.15,-20.5243342008152,3.48605820696548,3.01496926007825
"968",0.96,2.15,-20.1159535059907,3.48682244886804,3.01563022604803
"969",0.97,2.15,-19.7118048116043,3.48757121627365,3.0162778086691
"970",0.98,2.15,-19.311801305084,3.48830497438032,3.01691241027487
"971",0.99,2.15,-18.9158588179873,3.4890241699279,3.01753441723495
"972",1,2.15,-18.5238957197007,3.48972923210449,3.01814420073902
"973",0.92,2.17,-21.8323562336562,3.48366768476924,3.01290178142205
"974",0.93,2.17,-21.4107305055918,3.48448134074769,3.0136054838899
"975",0.94,2.17,-20.9936142300386,3.4852780059468,3.01429449162967
"976",0.95,2.17,-20.5809119661477,3.48605820696548,3.01496926007825
"977",0.96,2.17,-20.1725312713232,3.48682244886804,3.01563022604803
"978",0.97,2.17,-19.7683825769369,3.48757121627365,3.0162778086691
"979",0.98,2.17,-19.3683790704165,3.48830497438032,3.01691241027487
"980",0.99,2.17,-18.9724365833198,3.4890241699279,3.01753441723495
"981",1,2.17,-18.5804734850332,3.48972923210449,3.01814420073902
"982",0.92,2.19,-21.88900001672,3.48366768476924,3.01290178142205
"983",0.93,2.19,-21.4673742886556,3.48448134074769,3.0136054838899
"984",0.94,2.19,-21.0502580131024,3.4852780059468,3.01429449162967
"985",0.95,2.19,-20.6375557492115,3.48605820696548,3.01496926007825
"986",0.96,2.19,-20.2291750543869,3.48682244886804,3.01563022604803
"987",0.97,2.19,-19.8250263600006,3.48757121627365,3.0162778086691
"988",0.98,2.19,-19.4250228534802,3.48830497438032,3.01691241027487
"989",0.99,2.19,-19.0290803663835,3.4890241699279,3.01753441723495
"990",1,2.19,-18.637117268097,3.48972923210449,3.01814420073902
"991",0.92,2.21,-21.9457092269392,3.48366768476924,3.01290178142205
"992",0.93,2.21,-21.5240834988748,3.48448134074769,3.0136054838899
"993",0.94,2.21,-21.1069672233217,3.4852780059468,3.01429449162967
"994",0.95,2.21,-20.6942649594307,3.48605820696548,3.01496926007825
"995",0.96,2.21,-20.2858842646062,3.48682244886804,3.01563022604803
"996",0.97,2.21,-19.8817355702199,3.48757121627365,3.0162778086691
"997",0.98,2.21,-19.4817320636995,3.48830497438032,3.01691241027487
"998",0.99,2.21,-19.0857895766028,3.4890241699279,3.01753441723495
"999",1,2.21,-18.6938264783162,3.48972923210449,3.01814420073902
"1000",0.92,2.23,-22.0024833234038,3.48366768476924,3.01290178142205
"1001",0.93,2.23,-21.5808575953394,3.48448134074769,3.0136054838899
"1002",0.94,2.23,-21.1637413197862,3.4852780059468,3.01429449162967
"1003",0.95,2.23,-20.7510390558953,3.48605820696548,3.01496926007825
"1004",0.96,2.23,-20.3426583610708,3.48682244886804,3.01563022604803
"1005",0.97,2.23,-19.9385096666845,3.48757121627365,3.0162778086691
"1006",0.98,2.23,-19.5385061601641,3.48830497438032,3.01691241027487
"1007",0.99,2.23,-19.1425636730674,3.4890241699279,3.01753441723495
"1008",1,2.23,-18.7506005747808,3.48972923210449,3.01814420073902
"1009",0.92,2.25,-22.0593218114986,3.48366768476924,3.01290178142205
"1010",0.93,2.25,-21.6376960834342,3.48448134074769,3.0136054838899
"1011",0.94,2.25,-21.220579807881,3.4852780059468,3.01429449162967
"1012",0.95,2.25,-20.8078775439901,3.48605820696548,3.01496926007825
"1013",0.96,2.25,-20.3994968491656,3.48682244886804,3.01563022604803
"1014",0.97,2.25,-19.9953481547792,3.48757121627365,3.0162778086691
"1015",0.98,2.25,-19.5953446482589,3.48830497438032,3.01691241027487
"1016",0.99,2.25,-19.1994021611622,3.4890241699279,3.01753441723495
"1017",1,2.25,-18.8074390628756,3.48972923210449,3.01814420073902
"1018",0.92,2.27,-22.1162242397347,3.48366768476924,3.01290178142205
"1019",0.93,2.27,-21.6945985116702,3.48448134074769,3.0136054838899
"1020",0.94,2.27,-21.2774822361171,3.4852780059468,3.01429449162967
"1021",0.95,2.27,-20.8647799722261,3.48605820696548,3.01496926007825
"1022",0.96,2.27,-20.4563992774016,3.48682244886804,3.01563022604803
"1023",0.97,2.27,-20.0522505830153,3.48757121627365,3.0162778086691
"1024",0.98,2.27,-19.6522470764949,3.48830497438032,3.01691241027487
"1025",0.99,2.27,-19.2563045893982,3.4890241699279,3.01753441723495
"1026",1,2.27,-18.8643414911117,3.48972923210449,3.01814420073902
"1027",0.92,2.29,-22.1731901967695,3.48366768476924,3.01290178142205
"1028",0.93,2.29,-21.7515644687051,3.48448134074769,3.0136054838899
"1029",0.94,2.29,-21.334448193152,3.4852780059468,3.01429449162967
"1030",0.95,2.29,-20.921745929261,3.48605820696548,3.01496926007825
"1031",0.96,2.29,-20.5133652344365,3.48682244886804,3.01563022604803
"1032",0.97,2.29,-20.1092165400502,3.48757121627365,3.0162778086691
"1033",0.98,2.29,-19.7092130335298,3.48830497438032,3.01691241027487
"1034",0.99,2.29,-19.3132705464331,3.4890241699279,3.01753441723495
"1035",1,2.29,-18.9213074481465,3.48972923210449,3.01814420073902
"1036",0.92,2.31,-22.2302193086053,3.48366768476924,3.01290178142205
"1037",0.93,2.31,-21.8085935805409,3.48448134074769,3.0136054838899
"1038",0.94,2.31,-21.3914773049878,3.4852780059468,3.01429449162967
"1039",0.95,2.31,-20.9787750410968,3.48605820696548,3.01496926007825
"1040",0.96,2.31,-20.5703943462723,3.48682244886804,3.01563022604803
"1041",0.97,2.31,-20.166245651886,3.48757121627365,3.0162778086691
"1042",0.98,2.31,-19.7662421453656,3.48830497438032,3.01691241027487
"1043",0.99,2.31,-19.3702996582689,3.4890241699279,3.01753441723495
"1044",1,2.31,-18.9783365599823,3.48972923210449,3.01814420073902
"1045",0.92,2.33,-22.2873112359541,3.48366768476924,3.01290178142205
"1046",0.93,2.33,-21.8656855078897,3.48448134074769,3.0136054838899
"1047",0.94,2.33,-21.4485692323365,3.4852780059468,3.01429449162967
"1048",0.95,2.33,-21.0358669684455,3.48605820696548,3.01496926007825
"1049",0.96,2.33,-20.627486273621,3.48682244886804,3.01563022604803
"1050",0.97,2.33,-20.2233375792347,3.48757121627365,3.0162778086691
"1051",0.98,2.33,-19.8233340727143,3.48830497438032,3.01691241027487
"1052",0.99,2.33,-19.4273915856176,3.4890241699279,3.01753441723495
"1053",1,2.33,-19.0354284873311,3.48972923210449,3.01814420073902
"1054",0.92,2.35,-22.3444656717601,3.48366768476924,3.01290178142205
"1055",0.93,2.35,-21.9228399436957,3.48448134074769,3.0136054838899
"1056",0.94,2.35,-21.5057236681426,3.4852780059468,3.01429449162967
"1057",0.95,2.35,-21.0930214042516,3.48605820696548,3.01496926007825
"1058",0.96,2.35,-20.6846407094271,3.48682244886804,3.01563022604803
"1059",0.97,2.35,-20.2804920150408,3.48757121627365,3.0162778086691
"1060",0.98,2.35,-19.8804885085204,3.48830497438032,3.01691241027487
"1061",0.99,2.35,-19.4845460214237,3.4890241699279,3.01753441723495
"1062",1,2.35,-19.0925829231371,3.48972923210449,3.01814420073902
"1063",0.92,2.37,-22.4016823388707,3.48366768476924,3.01290178142205
"1064",0.93,2.37,-21.9800566108063,3.48448134074769,3.0136054838899
"1065",0.94,2.37,-21.5629403352531,3.4852780059468,3.01429449162967
"1066",0.95,2.37,-21.1502380713622,3.48605820696548,3.01496926007825
"1067",0.96,2.37,-20.7418573765377,3.48682244886804,3.01563022604803
"1068",0.97,2.37,-20.3377086821513,3.48757121627365,3.0162778086691
"1069",0.98,2.37,-19.937705175631,3.48830497438032,3.01691241027487
"1070",0.99,2.37,-19.5417626885343,3.4890241699279,3.01753441723495
"1071",1,2.37,-19.1497995902477,3.48972923210449,3.01814420073902
"1072",0.92,2.39,-22.4589609878452,3.48366768476924,3.01290178142205
"1073",0.93,2.39,-22.0373352597808,3.48448134074769,3.0136054838899
"1074",0.94,2.39,-21.6202189842276,3.4852780059468,3.01429449162967
"1075",0.95,2.39,-21.2075167203367,3.48605820696548,3.01496926007825
"1076",0.96,2.39,-20.7991360255121,3.48682244886804,3.01563022604803
