"","prop","mu","prob","meanN","meanNb"
"402",0.97,0.89,-45.1927242388796,3.44474128638196,3.13440423355476
"403",0.98,0.89,-44.6593862301857,3.44547234126062,3.13506942763354
"404",0.99,0.89,-44.1314629140568,3.44618889135012,3.13572142366092
"405",1,0.89,-43.6088454496747,3.44689136401487,3.13636061050002
"406",0.92,0.91,-47.8071152919375,3.44085220723295,3.13086552189665
"407",0.93,0.91,-47.2449476545183,3.44166284082681,3.131603125437
"408",0.94,0.91,-46.6887926204474,3.4424565518185,3.13232533093395
"409",0.95,0.91,-46.1385229352595,3.44323386453746,3.13303261548003
"410",0.96,0.91,-45.5940153421601,3.44399528187771,3.1337254366635
"411",0.97,0.91,-45.0551504163117,3.44474128638196,3.13440423355476
"412",0.98,0.91,-44.5218124076179,3.44547234126062,3.13506942763354
"413",0.99,0.91,-43.9938890914889,3.44618889135012,3.13572142366092
"414",1,0.91,-43.4712716271069,3.44689136401487,3.13636061050002
"415",0.92,0.93,-47.6769754361382,3.44085220723295,3.13086552189665
"416",0.93,0.93,-47.114807798719,3.44166284082681,3.131603125437
"417",0.94,0.93,-46.5586527646481,3.4424565518185,3.13232533093395
"418",0.95,0.93,-46.0083830794602,3.44323386453746,3.13303261548003
"419",0.96,0.93,-45.4638754863608,3.44399528187771,3.1337254366635
"420",0.97,0.93,-44.9250105605124,3.44474128638196,3.13440423355476
"421",0.98,0.93,-44.3916725518186,3.44547234126062,3.13506942763354
"422",0.99,0.93,-43.8637492356896,3.44618889135012,3.13572142366092
"423",1,0.93,-43.3411317713075,3.44689136401487,3.13636061050002
"424",0.92,0.95,-47.5539344923228,3.44085220723295,3.13086552189665
"425",0.93,0.95,-46.9917668549036,3.44166284082681,3.131603125437
"426",0.94,0.95,-46.4356118208327,3.4424565518185,3.13232533093395
"427",0.95,0.95,-45.8853421356448,3.44323386453746,3.13303261548003
"428",0.96,0.95,-45.3408345425454,3.44399528187771,3.1337254366635
"429",0.97,0.95,-44.801969616697,3.44474128638196,3.13440423355476
"430",0.98,0.95,-44.2686316080032,3.44547234126062,3.13506942763354
"431",0.99,0.95,-43.7407082918742,3.44618889135012,3.13572142366092
"432",1,0.95,-43.2180908274922,3.44689136401487,3.13636061050002
"433",0.92,0.97,-47.4376666250093,3.44085220723295,3.13086552189665
"434",0.93,0.97,-46.8754989875901,3.44166284082681,3.131603125437
"435",0.94,0.97,-46.3193439535192,3.4424565518185,3.13232533093395
"436",0.95,0.97,-45.7690742683313,3.44323386453746,3.13303261548003
"437",0.96,0.97,-45.2245666752319,3.44399528187771,3.1337254366635
"438",0.97,0.97,-44.6857017493835,3.44474128638196,3.13440423355476
"439",0.98,0.97,-44.1523637406896,3.44547234126062,3.13506942763354
"440",0.99,0.97,-43.6244404245607,3.44618889135012,3.13572142366092
"441",1,0.97,-43.1018229601786,3.44689136401487,3.13636061050002
"442",0.92,0.99,-47.3278708726873,3.44085220723295,3.13086552189665
"443",0.93,0.99,-46.7657032352681,3.44166284082681,3.131603125437
"444",0.94,0.99,-46.2095482011972,3.4424565518185,3.13232533093395
"445",0.95,0.99,-45.6592785160093,3.44323386453746,3.13303261548003
"446",0.96,0.99,-45.1147709229099,3.44399528187771,3.1337254366635
"447",0.97,0.99,-44.5759059970615,3.44474128638196,3.13440423355476
"448",0.98,0.99,-44.0425679883676,3.44547234126062,3.13506942763354
"449",0.99,0.99,-43.5146446722387,3.44618889135012,3.13572142366092
"450",1,0.99,-42.9920272078566,3.44689136401487,3.13636061050002
"451",0.92,1.01,-47.2242652888432,3.44085220723295,3.13086552189665
"452",0.93,1.01,-46.662097651424,3.44166284082681,3.131603125437
"453",0.94,1.01,-46.1059426173531,3.4424565518185,3.13232533093395
"454",0.95,1.01,-45.5556729321652,3.44323386453746,3.13303261548003
"455",0.96,1.01,-45.0111653390658,3.44399528187771,3.1337254366635
"456",0.97,1.01,-44.4723004132174,3.44474128638196,3.13440423355476
"457",0.98,1.01,-43.9389624045236,3.44547234126062,3.13506942763354
"458",0.99,1.01,-43.4110390883946,3.44618889135012,3.13572142366092
"459",1,1.01,-42.8884216240125,3.44689136401487,3.13636061050002
"460",0.92,1.03,-47.126585421138,3.44085220723295,3.13086552189665
"461",0.93,1.03,-46.5644177837188,3.44166284082681,3.131603125437
"462",0.94,1.03,-46.0082627496479,3.4424565518185,3.13232533093395
"463",0.95,1.03,-45.4579930644599,3.44323386453746,3.13303261548003
"464",0.96,1.03,-44.9134854713606,3.44399528187771,3.1337254366635
"465",0.97,1.03,-44.3746205455122,3.44474128638196,3.13440423355476
"466",0.98,1.03,-43.8412825368183,3.44547234126062,3.13506942763354
"467",0.99,1.03,-43.3133592206894,3.44618889135012,3.13572142366092
"468",1,1.03,-42.7907417563073,3.44689136401487,3.13636061050002
"469",0.92,1.05,-47.0345829377041,3.44085220723295,3.13086552189665
"470",0.93,1.05,-46.4724153002849,3.44166284082681,3.131603125437
"471",0.94,1.05,-45.916260266214,3.4424565518185,3.13232533093395
"472",0.95,1.05,-45.3659905810261,3.44323386453746,3.13303261548003
"473",0.96,1.05,-44.8214829879267,3.44399528187771,3.1337254366635
"474",0.97,1.05,-44.2826180620783,3.44474128638196,3.13440423355476
"475",0.98,1.05,-43.7492800533845,3.44547234126062,3.13506942763354
"476",0.99,1.05,-43.2213567372555,3.44618889135012,3.13572142366092
"477",1,1.05,-42.6987392728735,3.44689136401487,3.13636061050002
"478",0.92,1.07,-46.9480243838756,3.44085220723295,3.13086552189665
"479",0.93,1.07,-46.3858567464564,3.44166284082681,3.131603125437
"480",0.94,1.07,-45.8297017123855,3.4424565518185,3.13232533093395
"481",0.95,1.07,-45.2794320271976,3.44323386453746,3.13303261548003
"482",0.96,1.07,-44.7349244340982,3.44399528187771,3.1337254366635
"483",0.97,1.07,-44.1960595082498,3.44474128638196,3.13440423355476
"484",0.98,1.07,-43.6627214995559,3.44547234126062,3.13506942763354
"485",0.99,1.07,-43.134798183427,3.44618889135012,3.13572142366092
"486",1,1.07,-42.6121807190449,3.44689136401487,3.13636061050002
"487",0.92,1.09,-46.8666900548295,3.44085220723295,3.13086552189665
"488",0.93,1.09,-46.3045224174103,3.44166284082681,3.131603125437
"489",0.94,1.09,-45.7483673833394,3.4424565518185,3.13232533093395
"490",0.95,1.09,-45.1980976981515,3.44323386453746,3.13303261548003
"491",0.96,1.09,-44.6535901050521,3.44399528187771,3.1337254366635
"492",0.97,1.09,-44.1147251792037,3.44474128638196,3.13440423355476
"493",0.98,1.09,-43.5813871705099,3.44547234126062,3.13506942763354
"494",0.99,1.09,-43.0534638543809,3.44618889135012,3.13572142366092
"495",1,1.09,-42.5308463899989,3.44689136401487,3.13636061050002
"496",0.92,1.11,-46.7903729714676,3.44085220723295,3.13086552189665
"497",0.93,1.11,-46.2282053340484,3.44166284082681,3.131603125437
"498",0.94,1.11,-45.6720502999775,3.4424565518185,3.13232533093395
"499",0.95,1.11,-45.1217806147896,3.44323386453746,3.13303261548003
"500",0.96,1.11,-44.5772730216902,3.44399528187771,3.1337254366635
"501",0.97,1.11,-44.0384080958418,3.44474128638196,3.13440423355476
"502",0.98,1.11,-43.5050700871479,3.44547234126062,3.13506942763354
"503",0.99,1.11,-42.977146771019,3.44618889135012,3.13572142366092
"504",1,1.11,-42.4545293066369,3.44689136401487,3.13636061050002
"505",0.92,1.13,-46.7188779484507,3.44085220723295,3.13086552189665
"506",0.93,1.13,-46.1567103110315,3.44166284082681,3.131603125437
"507",0.94,1.13,-45.6005552769606,3.4424565518185,3.13232533093395
"508",0.95,1.13,-45.0502855917726,3.44323386453746,3.13303261548003
"509",0.96,1.13,-44.5057779986733,3.44399528187771,3.1337254366635
"510",0.97,1.13,-43.9669130728249,3.44474128638196,3.13440423355476
"511",0.98,1.13,-43.433575064131,3.44547234126062,3.13506942763354
"512",0.99,1.13,-42.9056517480021,3.44618889135012,3.13572142366092
"513",1,1.13,-42.38303428362,3.44689136401487,3.13636061050002
"514",0.92,1.15,-46.6520207446626,3.44085220723295,3.13086552189665
"515",0.93,1.15,-46.0898531072434,3.44166284082681,3.131603125437
"516",0.94,1.15,-45.5336980731725,3.4424565518185,3.13232533093395
"517",0.95,1.15,-44.9834283879846,3.44323386453746,3.13303261548003
"518",0.96,1.15,-44.4389207948853,3.44399528187771,3.1337254366635
"519",0.97,1.15,-43.9000558690368,3.44474128638196,3.13440423355476
"520",0.98,1.15,-43.366717860343,3.44547234126062,3.13506942763354
"521",0.99,1.15,-42.8387945442141,3.44618889135012,3.13572142366092
"522",1,1.15,-42.316177079832,3.44689136401487,3.13636061050002
"523",0.92,1.17,-46.5896272875542,3.44085220723295,3.13086552189665
"524",0.93,1.17,-46.027459650135,3.44166284082681,3.131603125437
"525",0.94,1.17,-45.4713046160641,3.4424565518185,3.13232533093395
"526",0.95,1.17,-44.9210349308762,3.44323386453746,3.13303261548003
"527",0.96,1.17,-44.3765273377768,3.44399528187771,3.1337254366635
"528",0.97,1.17,-43.8376624119284,3.44474128638196,3.13440423355476
"529",0.98,1.17,-43.3043244032346,3.44547234126062,3.13506942763354
"530",0.99,1.17,-42.7764010871057,3.44618889135012,3.13572142366092
"531",1,1.17,-42.2537836227236,3.44689136401487,3.13636061050002
"532",0.92,1.19,-46.5316026435575,3.44085220723295,3.13086552189665
"533",0.93,1.19,-45.9694350061383,3.44166284082681,3.131603125437
"534",0.94,1.19,-45.4132799720674,3.4424565518185,3.13232533093395
"535",0.95,1.19,-44.8630102868794,3.44323386453746,3.13303261548003
"536",0.96,1.19,-44.3185026937801,3.44399528187771,3.1337254366635
"537",0.97,1.19,-43.7796377679317,3.44474128638196,3.13440423355476
"538",0.98,1.19,-43.2462997592378,3.44547234126062,3.13506942763354
"539",0.99,1.19,-42.7183764431089,3.44618889135012,3.13572142366092
"540",1,1.19,-42.1957589787268,3.44689136401487,3.13636061050002
"541",0.92,1.21,-46.4776355665331,3.44085220723295,3.13086552189665
"542",0.93,1.21,-45.9154679291139,3.44166284082681,3.131603125437
"543",0.94,1.21,-45.359312895043,3.4424565518185,3.13232533093395
"544",0.95,1.21,-44.809043209855,3.44323386453746,3.13303261548003
"545",0.96,1.21,-44.2645356167557,3.44399528187771,3.1337254366635
"546",0.97,1.21,-43.7256706909073,3.44474128638196,3.13440423355476
"547",0.98,1.21,-43.1923326822134,3.44547234126062,3.13506942763354
"548",0.99,1.21,-42.6644093660845,3.44618889135012,3.13572142366092
"549",1,1.21,-42.1417919017024,3.44689136401487,3.13636061050002
"550",0.92,1.23,-46.4276641754203,3.44085220723295,3.13086552189665
"551",0.93,1.23,-45.8654965380011,3.44166284082681,3.131603125437
"552",0.94,1.23,-45.3093415039302,3.4424565518185,3.13232533093395
"553",0.95,1.23,-44.7590718187423,3.44323386453746,3.13303261548003
"554",0.96,1.23,-44.2145642256429,3.44399528187771,3.1337254366635
"555",0.97,1.23,-43.6756992997945,3.44474128638196,3.13440423355476
"556",0.98,1.23,-43.1423612911007,3.44547234126062,3.13506942763354
"557",0.99,1.23,-42.6144379749717,3.44618889135012,3.13572142366092
"558",1,1.23,-42.0918205105896,3.44689136401487,3.13636061050002
"559",0.92,1.25,-46.3815486279847,3.44085220723295,3.13086552189665
"560",0.93,1.25,-45.8193809905655,3.44166284082681,3.131603125437
"561",0.94,1.25,-45.2632259564946,3.4424565518185,3.13232533093395
"562",0.95,1.25,-44.7129562713066,3.44323386453746,3.13303261548003
"563",0.96,1.25,-44.1684486782073,3.44399528187771,3.1337254366635
"564",0.97,1.25,-43.6295837523589,3.44474128638196,3.13440423355476
"565",0.98,1.25,-43.096245743665,3.44547234126062,3.13506942763354
"566",0.99,1.25,-42.5683224275361,3.44618889135012,3.13572142366092
"567",1,1.25,-42.045704963154,3.44689136401487,3.13636061050002
"568",0.92,1.27,-46.3391562647662,3.44085220723295,3.13086552189665
"569",0.93,1.27,-45.776988627347,3.44166284082681,3.131603125437
"570",0.94,1.27,-45.2208335932761,3.4424565518185,3.13232533093395
"571",0.95,1.27,-44.6705639080881,3.44323386453746,3.13303261548003
"572",0.96,1.27,-44.1260563149888,3.44399528187771,3.1337254366635
"573",0.97,1.27,-43.5871913891404,3.44474128638196,3.13440423355476
"574",0.98,1.27,-43.0538533804465,3.44547234126062,3.13506942763354
"575",0.99,1.27,-42.5259300643176,3.44618889135012,3.13572142366092
"576",1,1.27,-42.0033125999355,3.44689136401487,3.13636061050002
"577",0.92,1.29,-46.3003715132645,3.44085220723295,3.13086552189665
"578",0.93,1.29,-45.7382038758453,3.44166284082681,3.131603125437
"579",0.94,1.29,-45.1820488417744,3.4424565518185,3.13232533093395
"580",0.95,1.29,-44.6317791565865,3.44323386453746,3.13303261548003
"581",0.96,1.29,-44.0872715634871,3.44399528187771,3.1337254366635
"582",0.97,1.29,-43.5484066376387,3.44474128638196,3.13440423355476
"583",0.98,1.29,-43.0150686289449,3.44547234126062,3.13506942763354
"584",0.99,1.29,-42.487145312816,3.44618889135012,3.13572142366092
"585",1,1.29,-41.9645278484339,3.44689136401487,3.13636061050002
"586",0.92,1.31,-46.2650693376541,3.44085220723295,3.13086552189665
"587",0.93,1.31,-45.7029017002349,3.44166284082681,3.131603125437
"588",0.94,1.31,-45.146746666164,3.4424565518185,3.13232533093395
"589",0.95,1.31,-44.5964769809761,3.44323386453746,3.13303261548003
"590",0.96,1.31,-44.0519693878767,3.44399528187771,3.1337254366635
"591",0.97,1.31,-43.5131044620283,3.44474128638196,3.13440423355476
"592",0.98,1.31,-42.9797664533345,3.44547234126062,3.13506942763354
"593",0.99,1.31,-42.4518431372055,3.44618889135012,3.13572142366092
"594",1,1.31,-41.9292256728235,3.44689136401487,3.13636061050002
"595",0.92,1.33,-46.2331304607137,3.44085220723295,3.13086552189665
"596",0.93,1.33,-45.6709628232945,3.44166284082681,3.131603125437
"597",0.94,1.33,-45.1148077892236,3.4424565518185,3.13232533093395
"598",0.95,1.33,-44.5645381040357,3.44323386453746,3.13303261548003
"599",0.96,1.33,-44.0200305109363,3.44399528187771,3.1337254366635
"600",0.97,1.33,-43.4811655850879,3.44474128638196,3.13440423355476
"601",0.98,1.33,-42.947827576394,3.44547234126062,3.13506942763354
"602",0.99,1.33,-42.4199042602651,3.44618889135012,3.13572142366092
"603",1,1.33,-41.897286795883,3.44689136401487,3.13636061050002
"604",0.92,1.35,-46.2044464855372,3.44085220723295,3.13086552189665
"605",0.93,1.35,-45.642278848118,3.44166284082681,3.131603125437
"606",0.94,1.35,-45.0861238140471,3.4424565518185,3.13232533093395
"607",0.95,1.35,-44.5358541288592,3.44323386453746,3.13303261548003
"608",0.96,1.35,-43.9913465357598,3.44399528187771,3.1337254366635
"609",0.97,1.35,-43.4524816099114,3.44474128638196,3.13440423355476
"610",0.98,1.35,-42.9191436012176,3.44547234126062,3.13506942763354
"611",0.99,1.35,-42.3912202850886,3.44618889135012,3.13572142366092
"612",1,1.35,-41.8686028207066,3.44689136401487,3.13636061050002
"613",0.92,1.37,-46.1789141908168,3.44085220723295,3.13086552189665
"614",0.93,1.37,-45.6167465533976,3.44166284082681,3.131603125437
"615",0.94,1.37,-45.0605915193267,3.4424565518185,3.13232533093395
"616",0.95,1.37,-44.5103218341388,3.44323386453746,3.13303261548003
"617",0.96,1.37,-43.9658142410395,3.44399528187771,3.1337254366635
"618",0.97,1.37,-43.426949315191,3.44474128638196,3.13440423355476
"619",0.98,1.37,-42.8936113064972,3.44547234126062,3.13506942763354
"620",0.99,1.37,-42.3656879903683,3.44618889135012,3.13572142366092
"621",1,1.37,-41.8430705259862,3.44689136401487,3.13636061050002
"622",0.92,1.39,-46.1564352181829,3.44085220723295,3.13086552189665
"623",0.93,1.39,-45.5942675807637,3.44166284082681,3.131603125437
"624",0.94,1.39,-45.0381125466928,3.4424565518185,3.13232533093395
"625",0.95,1.39,-44.4878428615049,3.44323386453746,3.13303261548003
"626",0.96,1.39,-43.9433352684055,3.44399528187771,3.1337254366635
"627",0.97,1.39,-43.4044703425571,3.44474128638196,3.13440423355476
"628",0.98,1.39,-42.8711323338633,3.44547234126062,3.13506942763354
"629",0.99,1.39,-42.3432090177343,3.44618889135012,3.13572142366092
"630",1,1.39,-41.8205915533523,3.44689136401487,3.13636061050002
"631",0.92,1.41,-46.1369157822405,3.44085220723295,3.13086552189665
"632",0.93,1.41,-45.5747481448213,3.44166284082681,3.131603125437
"633",0.94,1.41,-45.0185931107504,3.4424565518185,3.13232533093395
"634",0.95,1.41,-44.4683234255625,3.44323386453746,3.13303261548003
"635",0.96,1.41,-43.9238158324632,3.44399528187771,3.1337254366635
"636",0.97,1.41,-43.3849509066147,3.44474128638196,3.13440423355476
"637",0.98,1.41,-42.8516128979209,3.44547234126062,3.13506942763354
"638",0.99,1.41,-42.323689581792,3.44618889135012,3.13572142366092
"639",1,1.41,-41.8010721174099,3.44689136401487,3.13636061050002
"640",0.92,1.43,-46.1202664013746,3.44085220723295,3.13086552189665
"641",0.93,1.43,-45.5580987639554,3.44166284082681,3.131603125437
"642",0.94,1.43,-45.0019437298845,3.4424565518185,3.13232533093395
"643",0.95,1.43,-44.4516740446966,3.44323386453746,3.13303261548003
"644",0.96,1.43,-43.9071664515972,3.44399528187771,3.1337254366635
"645",0.97,1.43,-43.3683015257488,3.44474128638196,3.13440423355476
"646",0.98,1.43,-42.834963517055,3.44547234126062,3.13506942763354
"647",0.99,1.43,-42.307040200926,3.44618889135012,3.13572142366092
"648",1,1.43,-41.7844227365439,3.44689136401487,3.13636061050002
"649",0.92,1.45,-46.1064016475816,3.44085220723295,3.13086552189665
"650",0.93,1.45,-45.5442340101624,3.44166284082681,3.131603125437
"651",0.94,1.45,-44.9880789760915,3.4424565518185,3.13232533093395
"652",0.95,1.45,-44.4378092909036,3.44323386453746,3.13303261548003
"653",0.96,1.45,-43.8933016978042,3.44399528187771,3.1337254366635
"654",0.97,1.45,-43.3544367719558,3.44474128638196,3.13440423355476
"655",0.98,1.45,-42.821098763262,3.44547234126062,3.13506942763354
"656",0.99,1.45,-42.293175447133,3.44618889135012,3.13572142366092
"657",1,1.45,-41.770557982751,3.44689136401487,3.13636061050002
"658",0.92,1.47,-46.0952399137555,3.44085220723295,3.13086552189665
"659",0.93,1.47,-45.5330722763363,3.44166284082681,3.131603125437
"660",0.94,1.47,-44.9769172422654,3.4424565518185,3.13232533093395
"661",0.95,1.47,-44.4266475570774,3.44323386453746,3.13303261548003
"662",0.96,1.47,-43.8821399639781,3.44399528187771,3.1337254366635
"663",0.97,1.47,-43.3432750381297,3.44474128638196,3.13440423355476
"664",0.98,1.47,-42.8099370294358,3.44547234126062,3.13506942763354
"665",0.99,1.47,-42.2820137133069,3.44618889135012,3.13572142366092
"666",1,1.47,-41.7593962489248,3.44689136401487,3.13636061050002
"667",0.92,1.49,-46.0867031970021,3.44085220723295,3.13086552189665
"668",0.93,1.49,-45.5245355595828,3.44166284082681,3.131603125437
"669",0.94,1.49,-44.9683805255119,3.4424565518185,3.13232533093395
"670",0.95,1.49,-44.418110840324,3.44323386453746,3.13303261548003
"671",0.96,1.49,-43.8736032472247,3.44399528187771,3.1337254366635
"672",0.97,1.49,-43.3347383213762,3.44474128638196,3.13440423355476
"673",0.98,1.49,-42.8014003126824,3.44547234126062,3.13506942763354
"674",0.99,1.49,-42.2734769965535,3.44618889135012,3.13572142366092
"675",1,1.49,-41.7508595321714,3.44689136401487,3.13636061050002
"676",0.92,1.51,-46.0807168966919,3.44085220723295,3.13086552189665
"677",0.93,1.51,-45.5185492592726,3.44166284082681,3.131603125437
"678",0.94,1.51,-44.9623942252018,3.4424565518185,3.13232533093395
"679",0.95,1.51,-44.4121245400138,3.44323386453746,3.13303261548003
"680",0.96,1.51,-43.8676169469145,3.44399528187771,3.1337254366635
"681",0.97,1.51,-43.3287520210661,3.44474128638196,3.13440423355476
"682",0.98,1.51,-42.7954140123722,3.44547234126062,3.13506942763354
"683",0.99,1.51,-42.2674906962433,3.44618889135012,3.13572142366092
"684",1,1.51,-41.7448732318612,3.44689136401487,3.13636061050002
"685",0.92,1.53,-46.0772096260786,3.44085220723295,3.13086552189665
"686",0.93,1.53,-45.5150419886594,3.44166284082681,3.131603125437
"687",0.94,1.53,-44.9588869545885,3.4424565518185,3.13232533093395
"688",0.95,1.53,-44.4086172694006,3.44323386453746,3.13303261548003
"689",0.96,1.53,-43.8641096763012,3.44399528187771,3.1337254366635
"690",0.97,1.53,-43.3252447504528,3.44474128638196,3.13440423355476
"691",0.98,1.53,-42.791906741759,3.44547234126062,3.13506942763354
"692",0.99,1.53,-42.2639834256301,3.44618889135012,3.13572142366092
"693",1,1.53,-41.741365961248,3.44689136401487,3.13636061050002
"694",0.92,1.55,-46.0761130364187,3.44085220723295,3.13086552189665
"695",0.93,1.55,-45.5139453989995,3.44166284082681,3.131603125437
"696",0.94,1.55,-44.9577903649286,3.4424565518185,3.13232533093395
"697",0.95,1.55,-44.4075206797407,3.44323386453746,3.13303261548003
"698",0.96,1.55,-43.8630130866413,3.44399528187771,3.1337254366635
"699",0.97,1.55,-43.3241481607929,3.44474128638196,3.13440423355476
"700",0.98,1.55,-42.790810152099,3.44547234126062,3.13506942763354
"701",0.99,1.55,-42.2628868359701,3.44618889135012,3.13572142366092
"702",1,1.55,-41.740269371588,3.44689136401487,3.13636061050002
"703",0.92,1.57,-46.0773616526219,3.44085220723295,3.13086552189665
"704",0.93,1.57,-45.5151940152026,3.44166284082681,3.131603125437
"705",0.94,1.57,-44.9590389811317,3.4424565518185,3.13232533093395
"706",0.95,1.57,-44.4087692959438,3.44323386453746,3.13303261548003
"707",0.96,1.57,-43.8642617028445,3.44399528187771,3.1337254366635
"708",0.97,1.57,-43.325396776996,3.44474128638196,3.13440423355476
"709",0.98,1.57,-42.7920587683022,3.44547234126062,3.13506942763354
"710",0.99,1.57,-42.2641354521733,3.44618889135012,3.13572142366092
"711",1,1.57,-41.7415179877912,3.44689136401487,3.13636061050002
"712",0.92,1.59,-46.0808927195507,3.44085220723295,3.13086552189665
"713",0.93,1.59,-45.5187250821315,3.44166284082681,3.131603125437
"714",0.94,1.59,-44.9625700480606,3.4424565518185,3.13232533093395
"715",0.95,1.59,-44.4123003628727,3.44323386453746,3.13303261548003
"716",0.96,1.59,-43.8677927697733,3.44399528187771,3.1337254366635
"717",0.97,1.59,-43.3289278439249,3.44474128638196,3.13440423355476
"718",0.98,1.59,-42.7955898352311,3.44547234126062,3.13506942763354
"719",0.99,1.59,-42.2676665191021,3.44618889135012,3.13572142366092
"720",1,1.59,-41.7450490547201,3.44689136401487,3.13636061050002
"721",0.92,1.61,-46.0866460581626,3.44085220723295,3.13086552189665
"722",0.93,1.61,-45.5244784207434,3.44166284082681,3.131603125437
"723",0.94,1.61,-44.9683233866725,3.4424565518185,3.13232533093395
"724",0.95,1.61,-44.4180537014846,3.44323386453746,3.13303261548003
"725",0.96,1.61,-43.8735461083852,3.44399528187771,3.1337254366635
"726",0.97,1.61,-43.3346811825368,3.44474128638196,3.13440423355476
"727",0.98,1.61,-42.8013431738429,3.44547234126062,3.13506942763354
"728",0.99,1.61,-42.273419857714,3.44618889135012,3.13572142366092
"729",1,1.61,-41.7508023933319,3.44689136401487,3.13636061050002
"730",0.92,1.63,-46.0945639307582,3.44085220723295,3.13086552189665
"731",0.93,1.63,-45.532396293339,3.44166284082681,3.131603125437
"732",0.94,1.63,-44.9762412592681,3.4424565518185,3.13232533093395
"733",0.95,1.63,-44.4259715740802,3.44323386453746,3.13303261548003
"734",0.96,1.63,-43.8814639809808,3.44399528187771,3.1337254366635
"735",0.97,1.63,-43.3425990551324,3.44474128638196,3.13440423355476
"736",0.98,1.63,-42.8092610464386,3.44547234126062,3.13506942763354
"737",0.99,1.63,-42.2813377303097,3.44618889135012,3.13572142366092
"738",1,1.63,-41.7587202659276,3.44689136401487,3.13636061050002
"739",0.92,1.65,-46.104590914665,3.44085220723295,3.13086552189665
"740",0.93,1.65,-45.5424232772458,3.44166284082681,3.131603125437
"741",0.94,1.65,-44.9862682431749,3.4424565518185,3.13232533093395
"742",0.95,1.65,-44.435998557987,3.44323386453746,3.13303261548003
"743",0.96,1.65,-43.8914909648876,3.44399528187771,3.1337254366635
"744",0.97,1.65,-43.3526260390392,3.44474128638196,3.13440423355476
"745",0.98,1.65,-42.8192880303454,3.44547234126062,3.13506942763354
"746",0.99,1.65,-42.2913647142165,3.44618889135012,3.13572142366092
"747",1,1.65,-41.7687472498344,3.44689136401487,3.13636061050002
"748",0.92,1.67,-46.116673783738,3.44085220723295,3.13086552189665
"749",0.93,1.67,-45.5545061463188,3.44166284082681,3.131603125437
"750",0.94,1.67,-44.9983511122479,3.4424565518185,3.13232533093395
"751",0.95,1.67,-44.44808142706,3.44323386453746,3.13303261548003
"752",0.96,1.67,-43.9035738339606,3.44399528187771,3.1337254366635
"753",0.97,1.67,-43.3647089081122,3.44474128638196,3.13440423355476
"754",0.98,1.67,-42.8313708994184,3.44547234126062,3.13506942763354
"755",0.99,1.67,-42.3034475832894,3.44618889135012,3.13572142366092
"756",1,1.67,-41.7808301189074,3.44689136401487,3.13636061050002
"757",0.92,1.69,-46.1307613971152,3.44085220723295,3.13086552189665
"758",0.93,1.69,-45.568593759696,3.44166284082681,3.131603125437
"759",0.94,1.69,-45.0124387256251,3.4424565518185,3.13232533093395
"760",0.95,1.69,-44.4621690404372,3.44323386453746,3.13303261548003
"761",0.96,1.69,-43.9176614473378,3.44399528187771,3.1337254366635
"762",0.97,1.69,-43.3787965214894,3.44474128638196,3.13440423355476
"763",0.98,1.69,-42.8454585127955,3.44547234126062,3.13506942763354
"764",0.99,1.69,-42.3175351966666,3.44618889135012,3.13572142366092
"765",1,1.69,-41.7949177322845,3.44689136401487,3.13636061050002
"766",0.92,1.71,-46.1468045947089,3.44085220723295,3.13086552189665
"767",0.93,1.71,-45.5846369572897,3.44166284082681,3.131603125437
"768",0.94,1.71,-45.0284819232188,3.4424565518185,3.13232533093395
"769",0.95,1.71,-44.4782122380309,3.44323386453746,3.13303261548003
"770",0.96,1.71,-43.9337046449315,3.44399528187771,3.1337254366635
"771",0.97,1.71,-43.3948397190831,3.44474128638196,3.13440423355476
"772",0.98,1.71,-42.8615017103892,3.44547234126062,3.13506942763354
"773",0.99,1.71,-42.3335783942603,3.44618889135012,3.13572142366092
"774",1,1.71,-41.8109609298782,3.44689136401487,3.13636061050002
"775",0.92,1.73,-46.1647560989583,3.44085220723295,3.13086552189665
"776",0.93,1.73,-45.602588461539,3.44166284082681,3.131603125437
"777",0.94,1.73,-45.0464334274682,3.4424565518185,3.13232533093395
"778",0.95,1.73,-44.4961637422802,3.44323386453746,3.13303261548003
"779",0.96,1.73,-43.9516561491809,3.44399528187771,3.1337254366635
"780",0.97,1.73,-43.4127912233324,3.44474128638196,3.13440423355476
"781",0.98,1.73,-42.8794532146386,3.44547234126062,3.13506942763354
"782",0.99,1.73,-42.3515298985097,3.44618889135012,3.13572142366092
"783",1,1.73,-41.8289124341276,3.44689136401487,3.13636061050002
"784",0.92,1.75,-46.1845704224055,3.44085220723295,3.13086552189665
"785",0.93,1.75,-45.6224027849863,3.44166284082681,3.131603125437
"786",0.94,1.75,-45.0662477509154,3.4424565518185,3.13232533093395
"787",0.95,1.75,-44.5159780657275,3.44323386453746,3.13303261548003
"788",0.96,1.75,-43.9714704726281,3.44399528187771,3.1337254366635
"789",0.97,1.75,-43.4326055467797,3.44474128638196,3.13440423355476
"790",0.98,1.75,-42.8992675380858,3.44547234126062,3.13506942763354
"791",0.99,1.75,-42.3713442219569,3.44618889135012,3.13572142366092
"792",1,1.75,-41.8487267575748,3.44689136401487,3.13636061050002
"793",0.92,1.77,-46.206203780694,3.44085220723295,3.13086552189665
"794",0.93,1.77,-45.6440361432748,3.44166284082681,3.131603125437
